# x        y
5.8781     3.3151    

# Frame1

# x        y
7.8687     3.4450    

# Frame2

# x        y
6.2271     5.2801    

# Frame3

# x        y
4.2951     2.1325    

# Frame4

# x        y
7.8687     3.4450    

# Frame5

# x        y
5.4635     4.3500    

# Frame6

# x        y
4.0524     2.5918    

# Frame7

# x        y
7.8687     3.4450    

# Frame8

# x        y
5.4287     4.5642    

# Frame9

# x        y
3.9353     3.2016    

# Frame10

# x        y
7.8687     3.4450    

# Frame11

# x        y
5.5985     5.0959    

# Frame12

# x        y
3.8201     3.8012    

# Frame13

# x        y
7.8687     3.4450    

# Frame14

# x        y
5.7655     5.6187    

# Frame15

# x        y
3.7069     4.3908    

# Frame16

# x        y
7.8687     3.4450    

# Frame17

# x        y
5.9297     6.1329    

# Frame18

# x        y
3.5956     4.9706    

# Frame19

# x        y
7.8687     3.4450    

# Frame20

# x        y
6.0912     6.6385    

# Frame21

# x        y
3.4861     5.5407    

# Frame22

# x        y
7.8687     3.4450    

# Frame23

# x        y
6.2500     7.1356    

# Frame24

# x        y
3.3784     6.1014    

# Frame25

# x        y
7.8687     3.4450    

# Frame26

# x        y
6.4061     7.6245    

# Frame27

# x        y
3.2726     6.6526    

# Frame28

# x        y
7.8687     3.4450    

# Frame29

# x        y
6.5597     8.1052    

# Frame30

# x        y
3.1685     7.1947    

# Frame31

# x        y
7.8687     3.4450    

# Frame32

# x        y
6.7107     8.5779    

# Frame33

# x        y
3.0661     7.7278    

# Frame34

# x        y
7.8687     3.4450    

# Frame35

# x        y
6.8591     9.0427    

# Frame36

# x        y
2.9655     8.2520    

# Frame37

# x        y
7.8687     3.4450    

# Frame38

# x        y
7.0051     9.4998    

# Frame39

# x        y
2.8665     8.7674    

# Frame40

# x        y
7.8687     3.4450    

# Frame41

# x        y
7.1487     9.9492    

# Frame42

# x        y
2.7692     9.2743    

# Frame43

# x        y
7.8687     3.4450    

# Frame44

# x        y
7.2898     10.3912   

# Frame45

# x        y
2.6735     9.7727    

# Frame46

# x        y
7.8687     3.4450    

# Frame47

# x        y
7.4287     10.8258   

# Frame48

# x        y
2.5793     10.2628   

# Frame49

# x        y
7.8687     3.4450    

# Frame50

# x        y
7.5652     11.2532   

# Frame51

# x        y
2.4868     10.7447   

# Frame52

# x        y
7.8687     3.4450    

# Frame53

# x        y
7.6994     11.6734   

# Frame54

# x        y
2.3958     11.2186   

# Frame55

# x        y
7.8687     3.4450    

# Frame56

# x        y
7.8314     12.0866   

# Frame57

# x        y
2.3063     11.6846   

# Frame58

# x        y
7.8687     3.4450    

# Frame59

# x        y
7.9612     12.4930   

# Frame60

# x        y
2.4915     11.9053   

# Frame61

# x        y
7.8687     3.4450    

# Frame62

# x        y
8.0888     12.8925   

# Frame63

# x        y
2.8368     11.9820   

# Frame64

# x        y
7.8687     3.4450    

# Frame65

# x        y
8.2143     13.2854   

# Frame66

# x        y
3.1763     12.0575   

# Frame67

# x        y
7.8687     3.4450    

# Frame68

# x        y
8.3377     13.6718   

# Frame69

# x        y
3.5102     12.1316   

# Frame70

# x        y
7.8687     3.4450    

# Frame71

# x        y
8.4590     14.0517   

# Frame72

# x        y
3.8385     12.2046   

# Frame73

# x        y
7.8687     3.4450    

# Frame74

# x        y
8.5784     14.4253   

# Frame75

# x        y
4.1613     12.2763   

# Frame76

# x        y
7.8687     3.4450    

# Frame77

# x        y
8.6957     14.7927   

# Frame78

# x        y
4.4787     12.3468   

# Frame79

# x        y
7.8687     3.4450    

# Frame80

# x        y
8.6735     14.9207   

# Frame81

# x        y
4.7908     12.4162   

# Frame82

# x        y
7.8687     3.4450    

# Frame83

# x        y
8.4589     14.7431   

# Frame84

# x        y
5.0978     12.4843   

# Frame85

# x        y
7.8687     3.4450    

# Frame86

# x        y
8.2479     14.5684   

# Frame87

# x        y
5.3996     12.5514   

# Frame88

# x        y
7.8687     3.4450    

# Frame89

# x        y
8.0404     14.3967   

# Frame90

# x        y
5.6964     12.6173   

# Frame91

# x        y
7.8687     3.4450    

# Frame92

# x        y
7.8363     14.2278   

# Frame93

# x        y
5.9883     12.6822   

# Frame94

# x        y
7.8687     3.4450    

# Frame95

# x        y
7.6357     14.0617   

# Frame96

# x        y
6.0664     12.5779   

# Frame97

# x        y
7.8687     3.4450    

# Frame98

# x        y
7.6473     14.0665   

# Frame99

# x        y
6.0528     12.4030   

# Frame100

# x        y
7.8687     3.4450    

# Frame101

# x        y
7.7490     14.1435   

# Frame102

# x        y
6.0394     12.2310   

# Frame103

# x        y
7.8687     3.4450    

# Frame104

# x        y
7.8491     14.2192   

# Frame105

# x        y
6.0263     12.0619   

# Frame106

# x        y
7.8687     3.4450    

# Frame107

# x        y
7.9475     14.2937   

# Frame108

# x        y
6.0134     11.8956   

# Frame109

# x        y
7.8687     3.4450    

# Frame110

# x        y
8.0442     14.3669   

# Frame111

# x        y
6.0007     11.7321   

# Frame112

# x        y
7.8687     3.4450    

# Frame113

# x        y
8.1393     14.4390   

# Frame114

# x        y
5.9882     11.5713   

# Frame115

# x        y
7.8687     3.4450    

# Frame116

# x        y
8.2329     14.5098   

# Frame117

# x        y
5.9760     11.4132   

# Frame118

# x        y
7.8687     3.4450    

# Frame119

# x        y
8.3249     14.5794   

# Frame120

# x        y
5.9639     11.2577   

# Frame121

# x        y
7.8687     3.4450    

# Frame122

# x        y
8.4154     14.6479   

# Frame123

# x        y
5.9520     11.1048   

# Frame124

# x        y
7.8687     3.4450    

# Frame125

# x        y
8.5043     14.7152   

# Frame126

# x        y
5.9404     10.9544   

# Frame127

# x        y
7.8687     3.4450    

# Frame128

# x        y
8.5918     14.7814   

# Frame129

# x        y
5.9289     10.8066   

# Frame130

# x        y
7.8687     3.4450    

# Frame131

# x        y
8.6778     14.8465   

# Frame132

# x        y
5.9176     10.6612   

# Frame133

# x        y
7.8687     3.4450    

# Frame134

# x        y
8.7624     14.9105   

# Frame135

# x        y
5.9065     10.5183   

# Frame136

# x        y
7.8687     3.4450    

# Frame137

# x        y
8.8455     14.9735   

# Frame138

# x        y
5.8956     10.3777   

# Frame139

# x        y
7.8687     3.4450    

# Frame140

# x        y
8.8918     14.9801   

# Frame141

# x        y
5.8849     10.2395   

# Frame142

# x        y
7.8687     3.4450    

# Frame143

# x        y
8.9025     14.9497   

# Frame144

# x        y
5.8743     10.1035   

# Frame145

# x        y
7.8687     3.4450    

# Frame146

# x        y
8.9130     14.9198   

# Frame147

# x        y
5.8640     9.9699    

# Frame148

# x        y
7.8687     3.4450    

# Frame149

# x        y
8.9232     14.8903   

# Frame150

# x        y
5.8538     9.8385    

# Frame151

# x        y
7.8687     3.4450    

# Frame152

# x        y
8.9334     14.8614   

# Frame153

# x        y
5.8437     9.7092    

# Frame154

# x        y
7.8687     3.4450    

# Frame155

# x        y
8.9433     14.8329   

# Frame156

# x        y
5.8339     9.5821    

# Frame157

# x        y
7.8687     3.4450    

# Frame158

# x        y
8.9531     14.8049   

# Frame159

# x        y
5.8242     9.4572    

# Frame160

# x        y
7.8687     3.4450    

# Frame161

# x        y
8.9627     14.7774   

# Frame162

# x        y
5.8146     9.3343    

# Frame163

# x        y
7.8687     3.4450    

# Frame164

# x        y
8.9722     14.7504   

# Frame165

# x        y
5.8053     9.2134    

# Frame166

# x        y
7.8687     3.4450    

# Frame167

# x        y
8.9815     14.7238   

# Frame168

# x        y
5.7960     9.0946    

# Frame169

# x        y
7.8687     3.4450    

# Frame170

# x        y
8.9906     14.6976   

# Frame171

# x        y
5.7870     8.9778    

# Frame172

# x        y
7.8687     3.4450    

# Frame173

# x        y
8.9996     14.6719   

# Frame174

# x        y
5.7781     8.8629    

# Frame175

# x        y
7.8687     3.4450    

# Frame176

# x        y
9.0085     14.6466   

# Frame177

# x        y
5.7693     8.7499    

# Frame178

# x        y
7.8687     3.4450    

# Frame179

# x        y
9.0172     14.6217   

# Frame180

# x        y
5.7607     8.6388    

# Frame181

# x        y
7.8687     3.4450    

# Frame182

# x        y
9.0257     14.5972   

# Frame183

# x        y
5.7522     8.5295    

# Frame184

# x        y
7.8687     3.4450    

# Frame185

# x        y
9.0341     14.5732   

# Frame186

# x        y
5.7439     8.4221    

# Frame187

# x        y
7.8687     3.4450    

# Frame188

# x        y
9.0424     14.5495   

# Frame189

# x        y
5.7357     8.3165    

# Frame190

# x        y
7.8687     3.4450    

# Frame191

# x        y
9.0505     14.5263   

# Frame192

# x        y
5.7276     8.2126    

# Frame193

# x        y
7.8687     3.4450    

# Frame194

# x        y
9.0585     14.5034   

# Frame195

# x        y
5.7197     8.1105    

# Frame196

# x        y
7.8687     3.4450    

# Frame197

# x        y
9.0664     14.4809   

# Frame198

# x        y
5.7119     8.0100    

# Frame199

# x        y
7.8687     3.4450    

# Frame200

# x        y
9.0741     14.4588   

# Frame201

# x        y
5.7042     7.9113    

# Frame202

# x        y
7.8687     3.4450    

# Frame203

# x        y
9.0817     14.4370   

# Frame204

# x        y
5.6967     7.8141    

# Frame205

# x        y
7.8687     3.4450    

# Frame206

# x        y
9.0892     14.4157   

# Frame207

# x        y
5.6893     7.7186    

# Frame208

# x        y
7.8687     3.4450    

# Frame209

# x        y
9.0966     14.3946   

# Frame210

# x        y
5.6820     7.6247    

# Frame211

# x        y
7.8687     3.4450    

# Frame212

# x        y
9.1038     14.3740   

# Frame213

# x        y
5.6748     7.5324    

# Frame214

# x        y
7.8687     3.4450    

# Frame215

# x        y
9.1109     14.3536   

# Frame216

# x        y
5.6678     7.4416    

# Frame217

# x        y
