# x        y
6.3869     9.8762    

# Frame1

# x        y
5.2535     8.2350    

# Frame2

# x        y
10.3647    6.1896    

# Frame3

# x        y
5.1667     11.4609   

# Frame4

# x        y
4.9212     8.8773    

# Frame5

# x        y
10.3647    6.1896    

# Frame6

# x        y
3.9669     13.0191   

# Frame7

# x        y
4.5944     9.5089    

# Frame8

# x        y
10.3647    6.1896    

# Frame9

# x        y
4.0885     12.5817   

# Frame10

# x        y
4.2730     10.1299   

# Frame11

# x        y
10.3647    6.1896    

# Frame12

# x        y
4.3125     12.4638   

# Frame13

# x        y
4.1628     9.9547    

# Frame14

# x        y
10.3647    6.1896    

# Frame15

# x        y
4.4423     12.6861   

# Frame16

# x        y
4.1448     9.4443    

# Frame17

# x        y
10.3647    6.1896    

# Frame18

# x        y
4.5699     12.9047   

# Frame19

# x        y
4.1272     8.9423    

# Frame20

# x        y
10.3647    6.1896    

# Frame21

# x        y
4.6954     13.1196   

# Frame22

# x        y
4.1098     8.4487    

# Frame23

# x        y
10.3647    6.1896    

# Frame24

# x        y
4.8187     13.3310   

# Frame25

# x        y
4.0928     7.9633    

# Frame26

# x        y
10.3647    6.1896    

# Frame27

# x        y
4.9401     13.5388   

# Frame28

# x        y
4.0760     7.4861    

# Frame29

# x        y
10.3647    6.1896    

# Frame30

# x        y
5.0594     13.7432   

# Frame31

# x        y
4.0595     7.0167    

# Frame32

# x        y
10.3647    6.1896    

# Frame33

# x        y
5.1767     13.9442   

# Frame34

# x        y
4.0433     6.5552    

# Frame35

# x        y
10.3647    6.1896    

# Frame36

# x        y
5.2921     14.1418   

# Frame37

# x        y
4.0273     6.1014    

# Frame38

# x        y
10.3647    6.1896    

# Frame39

# x        y
5.4055     14.3361   

# Frame40

# x        y
4.0116     5.6552    

# Frame41

# x        y
10.3647    6.1896    

# Frame42

# x        y
5.5171     14.5272   

# Frame43

# x        y
3.9962     5.2164    

# Frame44

# x        y
10.3647    6.1896    

# Frame45

# x        y
5.6156     14.6772   

# Frame46

# x        y
3.9810     4.7849    

# Frame47

# x        y
10.3647    6.1896    

# Frame48

# x        y
5.5799     14.5940   

# Frame49

# x        y
3.9661     4.3606    

# Frame50

# x        y
10.3647    6.1896    

# Frame51

# x        y
5.5448     14.5121   

# Frame52

# x        y
3.9514     3.9433    

# Frame53

# x        y
10.3647    6.1896    

# Frame54

# x        y
5.5104     14.4316   

# Frame55

# x        y
3.9370     3.5331    

# Frame56

# x        y
10.3647    6.1896    

# Frame57

# x        y
5.4764     14.3525   

# Frame58

# x        y
3.9228     3.1296    

# Frame59

# x        y
10.3647    6.1896    

# Frame60

# x        y
5.4431     14.2746   

# Frame61

# x        y
3.9089     2.7329    

# Frame62

# x        y
10.3647    6.1896    

# Frame63

# x        y
5.4103     14.1981   

# Frame64

# x        y
3.9396     2.5660    

# Frame65

# x        y
10.3647    6.1896    

# Frame66

# x        y
5.3780     14.1228   

# Frame67

# x        y
4.0142     2.6900    

# Frame68

# x        y
10.3647    6.1896    

# Frame69

# x        y
5.3463     14.0488   

# Frame70

# x        y
4.0876     2.8119    

# Frame71

# x        y
10.3647    6.1896    

# Frame72

# x        y
5.3151     13.9760   

# Frame73

# x        y
4.1597     2.9317    

# Frame74

# x        y
10.3647    6.1896    

# Frame75

# x        y
5.2845     13.9044   

# Frame76

# x        y
4.2306     3.0496    

# Frame77

# x        y
10.3647    6.1896    

# Frame78

# x        y
5.2543     13.8341   

# Frame79

# x        y
4.3004     3.1655    

# Frame80

# x        y
10.3647    6.1896    

# Frame81

# x        y
5.2247     13.7649   

# Frame82

# x        y
4.3689     3.2795    

# Frame83

# x        y
10.3647    6.1896    

# Frame84

# x        y
5.1955     13.6968   

# Frame85

# x        y
4.4364     3.3915    

# Frame86

# x        y
10.3647    6.1896    

# Frame87

# x        y
5.1668     13.6299   

# Frame88

# x        y
4.5027     3.5017    

# Frame89

# x        y
10.3647    6.1896    

# Frame90

# x        y
5.1386     13.5641   

# Frame91

# x        y
4.5679     3.6101    

# Frame92

# x        y
10.3647    6.1896    

# Frame93

# x        y
5.1109     13.4994   

# Frame94

# x        y
4.6320     3.7166    

# Frame95

# x        y
10.3647    6.1896    

# Frame96

# x        y
5.0837     13.4358   

# Frame97

# x        y
4.6951     3.8214    

# Frame98

# x        y
10.3647    6.1896    

# Frame99

# x        y
5.0569     13.3732   

# Frame100

# x        y
4.7571     3.9244    

# Frame101

# x        y
10.3647    6.1896    

# Frame102

# x        y
5.0305     13.3117   

# Frame103

# x        y
4.8180     4.0258    

# Frame104

# x        y
10.3647    6.1896    

# Frame105

# x        y
5.0046     13.2512   

# Frame106

# x        y
4.8780     4.1254    

# Frame107

# x        y
10.3647    6.1896    

# Frame108

# x        y
4.9791     13.1917   

# Frame109

# x        y
4.9369     4.2233    

# Frame110

# x        y
10.3647    6.1896    

# Frame111

# x        y
4.9540     13.1332   

# Frame112

# x        y
4.9949     4.3197    

# Frame113

# x        y
10.3647    6.1896    

# Frame114

# x        y
4.9294     13.0757   

# Frame115

# x        y
5.0519     4.4144    

# Frame116

# x        y
10.3647    6.1896    

# Frame117

# x        y
4.9051     13.0191   

# Frame118

# x        y
5.1080     4.5075    

# Frame119

# x        y
10.3647    6.1896    

# Frame120

# x        y
4.8813     12.9635   

# Frame121

# x        y
5.1631     4.5991    

# Frame122

# x        y
10.3647    6.1896    

# Frame123

# x        y
4.8579     12.9088   

# Frame124

# x        y
5.2173     4.6892    

# Frame125

# x        y
10.3647    6.1896    

# Frame126

# x        y
4.8348     12.8550   

# Frame127

# x        y
5.2706     4.7778    

# Frame128

# x        y
10.3647    6.1896    

# Frame129

# x        y
4.8122     12.8021   

# Frame130

# x        y
5.3230     4.8649    

# Frame131

# x        y
10.3647    6.1896    

# Frame132

# x        y
4.7899     12.7501   

# Frame133

# x        y
5.3745     4.9505    

# Frame134

# x        y
10.3647    6.1896    

# Frame135

# x        y
4.7680     12.6990   

# Frame136

# x        y
5.4252     5.0347    

# Frame137

# x        y
10.3647    6.1896    

# Frame138

# x        y
4.7464     12.6487   

# Frame139

# x        y
5.4750     5.1175    

# Frame140

# x        y
10.3647    6.1896    

# Frame141

# x        y
4.7252     12.5992   

# Frame142

# x        y
5.5240     5.1990    

# Frame143

# x        y
10.3647    6.1896    

# Frame144

# x        y
4.7044     12.5506   

# Frame145

# x        y
5.5722     5.2790    

# Frame146

# x        y
10.3647    6.1896    

# Frame147

# x        y
4.6839     12.5028   

# Frame148

# x        y
5.6196     5.3578    

# Frame149

# x        y
10.3647    6.1896    

# Frame150

# x        y
4.6638     12.4558   

# Frame151

# x        y
5.6662     5.4352    

# Frame152

# x        y
10.3647    6.1896    

# Frame153

# x        y
4.6440     12.4096   

# Frame154

# x        y
5.7120     5.5113    

# Frame155

# x        y
10.3647    6.1896    

# Frame156

# x        y
4.6245     12.3641   

# Frame157

# x        y
5.7571     5.5862    

# Frame158

# x        y
10.3647    6.1896    

# Frame159

# x        y
4.6053     12.3194   

# Frame160

# x        y
5.8014     5.6598    

# Frame161

# x        y
10.3647    6.1896    

# Frame162

# x        y
4.5865     12.2754   

# Frame163

# x        y
5.8449     5.7322    

# Frame164

# x        y
10.3647    6.1896    

# Frame165

# x        y
4.5680     12.2322   

# Frame166

# x        y
5.8878     5.8034    

# Frame167

# x        y
10.3647    6.1896    

# Frame168

# x        y
4.5498     12.1897   

# Frame169

# x        y
5.9299     5.8734    

# Frame170

# x        y
10.3647    6.1896    

# Frame171

# x        y
4.5319     12.1479   

# Frame172

# x        y
5.9713     5.9422    

# Frame173

# x        y
10.3647    6.1896    

# Frame174

# x        y
4.5142     12.1068   

# Frame175

# x        y
6.0120     6.0099    

# Frame176

# x        y
10.3647    6.1896    

# Frame177

# x        y
4.4969     12.0664   

# Frame178

# x        y
6.0521     6.0765    

# Frame179

# x        y
10.3647    6.1896    

# Frame180

# x        y
4.4799     12.0267   

# Frame181

# x        y
6.0915     6.1419    

# Frame182

# x        y
10.3647    6.1896    

# Frame183

# x        y
4.4632     11.9876   

# Frame184

# x        y
6.1302     6.2063    

# Frame185

# x        y
10.3647    6.1896    

# Frame186

# x        y
4.4467     11.9491   

# Frame187

# x        y
6.1683     6.2695    

# Frame188

# x        y
10.3647    6.1896    

# Frame189

# x        y
4.4305     11.9114   

# Frame190

# x        y
6.2057     6.3318    

# Frame191

# x        y
10.3647    6.1896    

# Frame192

# x        y
4.4146     11.8742   

# Frame193

# x        y
6.2426     6.3930    

# Frame194

# x        y
10.3647    6.1896    

# Frame195

# x        y
4.3989     11.8377   

# Frame196

# x        y
6.2788     6.4531    

# Frame197

# x        y
10.3647    6.1896    

# Frame198

# x        y
4.3835     11.8017   

# Frame199

# x        y
6.3144     6.5123    

# Frame200

# x        y
10.3647    6.1896    

# Frame201

# x        y
4.3684     11.7664   

# Frame202

# x        y
6.3494     6.5705    

# Frame203

# x        y
10.3647    6.1896    

# Frame204

# x        y
4.3535     11.7317   

# Frame205

# x        y
6.3838     6.6277    

# Frame206

# x        y
10.3647    6.1896    

# Frame207

# x        y
4.3389     11.6975   

# Frame208

# x        y
6.4177     6.6840    

# Frame209

# x        y
10.3647    6.1896    

# Frame210

# x        y
4.3245     11.6639   

# Frame211

# x        y
6.4510     6.7393    

# Frame212

# x        y
10.3647    6.1896    

# Frame213

# x        y
4.3103     11.6309   

# Frame214

# x        y
6.4837     6.7937    

# Frame215

# x        y
10.3647    6.1896    

# Frame216

# x        y
4.2964     11.5984   

# Frame217

# x        y
