# x        y
12.1779    7.1006    

# Frame1

# x        y
10.1835    7.0566    

# Frame2

# x        y
10.3508    4.2800    

# Frame3

# x        y
14.1774    7.1442    

# Frame4

# x        y
10.9608    7.0737    

# Frame5

# x        y
10.3508    4.2800    

# Frame6

# x        y
14.4259    7.1785    

# Frame7

# x        y
11.7251    7.0904    

# Frame8

# x        y
10.3508    4.2800    

# Frame9

# x        y
14.2129    7.2296    

# Frame10

# x        y
11.7230    7.0834    

# Frame11

# x        y
10.3508    4.2800    

# Frame12

# x        y
14.5273    7.2960    

# Frame13

# x        y
11.1970    7.0603    

# Frame14

# x        y
10.3508    4.2800    

# Frame15

# x        y
14.8365    7.3613    

# Frame16

# x        y
10.6798    7.0376    

# Frame17

# x        y
10.3508    4.2800    

# Frame18

# x        y
14.9274    7.4142    

# Frame19

# x        y
10.1713    7.0152    

# Frame20

# x        y
10.3508    4.2800    

# Frame21

# x        y
14.7779    7.4523    

# Frame22

# x        y
9.6712     6.9933    

# Frame23

# x        y
10.3508    4.2800    

# Frame24

# x        y
14.6309    7.4897    

# Frame25

# x        y
9.1794     6.9717    

# Frame26

# x        y
10.3508    4.2800    

# Frame27

# x        y
14.4864    7.5266    

# Frame28

# x        y
8.6958     6.9505    

# Frame29

# x        y
10.3508    4.2800    

# Frame30

# x        y
14.3442    7.5628    

# Frame31

# x        y
8.2203     6.9296    

# Frame32

# x        y
10.3508    4.2800    

# Frame33

# x        y
14.2045    7.5984    

# Frame34

# x        y
7.7527     6.9090    

# Frame35

# x        y
10.3508    4.2800    

# Frame36

# x        y
14.0670    7.6334    

# Frame37

# x        y
7.2929     6.8889    

# Frame38

# x        y
10.3508    4.2800    

# Frame39

# x        y
13.9319    7.6679    

# Frame40

# x        y
6.8408     6.8690    

# Frame41

# x        y
10.3508    4.2800    

# Frame42

# x        y
13.7990    7.7017    

# Frame43

# x        y
6.3962     6.8495    

# Frame44

# x        y
10.3508    4.2800    

# Frame45

# x        y
13.6683    7.7350    

# Frame46

# x        y
5.9590     6.8303    

# Frame47

# x        y
10.3508    4.2800    

# Frame48

# x        y
13.5398    7.7678    

# Frame49

# x        y
5.5291     6.8114    

# Frame50

# x        y
10.3508    4.2800    

# Frame51

# x        y
13.4134    7.8000    

# Frame52

# x        y
5.1064     6.7929    

# Frame53

# x        y
10.3508    4.2800    

# Frame54

# x        y
13.2892    7.8317    

# Frame55

# x        y
4.6907     6.7746    

# Frame56

# x        y
10.3508    4.2800    

# Frame57

# x        y
13.1670    7.8628    

# Frame58

# x        y
4.2820     6.7567    

# Frame59

# x        y
10.3508    4.2800    

# Frame60

# x        y
13.0469    7.8934    

# Frame61

# x        y
3.8800     6.7390    

# Frame62

# x        y
10.3508    4.2800    

# Frame63

# x        y
12.9287    7.9235    

# Frame64

# x        y
3.4848     6.7217    

# Frame65

# x        y
10.3508    4.2800    

# Frame66

# x        y
12.8125    7.9531    

# Frame67

# x        y
3.0961     6.7046    

# Frame68

# x        y
10.3508    4.2800    

# Frame69

# x        y
12.6983    7.9822    

# Frame70

# x        y
2.7139     6.6878    

# Frame71

# x        y
10.3508    4.2800    

# Frame72

# x        y
12.5860    8.0109    

# Frame73

# x        y
2.3381     6.6713    

# Frame74

# x        y
10.3508    4.2800    

# Frame75

# x        y
12.4755    8.0390    

# Frame76

# x        y
1.9686     6.6551    

# Frame77

# x        y
10.3508    4.2800    

# Frame78

# x        y
12.3669    8.0667    

# Frame79

# x        y
1.6052     6.6391    

# Frame80

# x        y
10.3508    4.2800    

# Frame81

# x        y
12.2601    8.0939    

# Frame82

# x        y
1.2479     6.6234    

# Frame83

# x        y
10.3508    4.2800    

# Frame84

# x        y
12.1550    8.1207    

# Frame85

# x        y
1.0541     6.6118    

# Frame86

# x        y
10.3508    4.2800    

# Frame87

# x        y
12.0518    8.1470    

# Frame88

# x        y
1.2269     6.6100    

# Frame89

# x        y
10.3508    4.2800    

# Frame90

# x        y
11.9502    8.1729    

# Frame91

# x        y
1.3967     6.6083    

# Frame92

# x        y
10.3508    4.2800    

# Frame93

# x        y
11.8503    8.1983    

# Frame94

# x        y
1.5638     6.6065    

# Frame95

# x        y
10.3508    4.2800    

# Frame96

# x        y
11.7521    8.2234    

# Frame97

# x        y
1.7281     6.6048    

# Frame98

# x        y
10.3508    4.2800    

# Frame99

# x        y
11.6556    8.2480    

# Frame100

# x        y
1.8896     6.6031    

# Frame101

# x        y
10.3508    4.2800    

# Frame102

# x        y
11.5606    8.2722    

# Frame103

# x        y
2.0484     6.6015    

# Frame104

# x        y
10.3508    4.2800    

# Frame105

# x        y
11.4672    8.2960    

# Frame106

# x        y
2.2046     6.5999    

# Frame107

# x        y
10.3508    4.2800    

# Frame108

# x        y
11.3754    8.3194    

# Frame109

# x        y
2.3582     6.5983    

# Frame110

# x        y
10.3508    4.2800    

# Frame111

# x        y
11.2851    8.3424    

# Frame112

# x        y
2.5092     6.5967    

# Frame113

# x        y
10.3508    4.2800    

# Frame114

# x        y
11.1964    8.3650    

# Frame115

# x        y
2.6577     6.5952    

# Frame116

# x        y
10.3508    4.2800    

# Frame117

# x        y
11.1091    8.3872    

# Frame118

# x        y
2.8038     6.5936    

# Frame119

# x        y
10.3508    4.2800    

# Frame120

# x        y
11.0232    8.4091    

# Frame121

# x        y
2.9474     6.5922    

# Frame122

# x        y
10.3508    4.2800    

# Frame123

# x        y
10.9388    8.4306    

# Frame124

# x        y
3.0886     6.5907    

# Frame125

# x        y
10.3508    4.2800    

# Frame126

# x        y
10.8558    8.4518    

# Frame127

# x        y
3.2274     6.5892    

# Frame128

# x        y
10.3508    4.2800    

# Frame129

# x        y
10.7742    8.4726    

# Frame130

# x        y
3.3640     6.5878    

# Frame131

# x        y
10.3508    4.2800    

# Frame132

# x        y
10.6939    8.4930    

# Frame133

# x        y
3.4982     6.5864    

# Frame134

# x        y
10.3508    4.2800    

# Frame135

# x        y
10.6150    8.5132    

# Frame136

# x        y
3.6302     6.5851    

# Frame137

# x        y
10.3508    4.2800    

# Frame138

# x        y
10.5374    8.5329    

# Frame139

# x        y
3.7601     6.5837    

# Frame140

# x        y
10.3508    4.2800    

# Frame141

# x        y
10.4610    8.5524    

# Frame142

# x        y
3.8877     6.5824    

# Frame143

# x        y
10.3508    4.2800    

# Frame144

# x        y
10.3860    8.5715    

# Frame145

# x        y
4.0133     6.5811    

# Frame146

# x        y
10.3508    4.2800    

# Frame147

# x        y
10.3122    8.5903    

# Frame148

# x        y
4.1367     6.5798    

# Frame149

# x        y
10.3508    4.2800    

# Frame150

# x        y
10.2396    8.6088    

# Frame151

# x        y
4.2581     6.5785    

# Frame152

# x        y
10.3508    4.2800    

# Frame153

# x        y
10.1683    8.6270    

# Frame154

# x        y
4.3775     6.5773    

# Frame155

# x        y
10.3508    4.2800    

# Frame156

# x        y
10.0981    8.6449    

# Frame157

# x        y
4.4948     6.5761    

# Frame158

# x        y
10.3508    4.2800    

# Frame159

# x        y
10.0291    8.6625    

# Frame160

# x        y
4.6102     6.5749    

# Frame161

# x        y
10.3508    4.2800    

# Frame162

# x        y
9.9613     8.6797    

# Frame163

# x        y
4.7237     6.5737    

# Frame164

# x        y
10.3508    4.2800    

# Frame165

# x        y
9.8945     8.6967    

# Frame166

# x        y
4.8353     6.5725    

# Frame167

# x        y
10.3508    4.2800    

# Frame168

# x        y
9.8289     8.7135    

# Frame169

# x        y
4.9451     6.5714    

# Frame170

# x        y
10.3508    4.2800    

# Frame171

# x        y
9.7644     8.7299    

# Frame172

# x        y
5.0530     6.5703    

# Frame173

# x        y
10.3508    4.2800    

# Frame174

# x        y
9.7010     8.7461    

# Frame175

# x        y
5.1591     6.5692    

# Frame176

# x        y
10.3508    4.2800    

# Frame177

# x        y
9.6386     8.7620    

# Frame178

# x        y
5.2634     6.5681    

# Frame179

# x        y
10.3508    4.2800    

# Frame180

# x        y
9.5773     8.7776    

# Frame181

# x        y
5.3660     6.5670    

# Frame182

# x        y
10.3508    4.2800    

# Frame183

# x        y
9.5169     8.7930    

# Frame184

# x        y
5.4669     6.5660    

# Frame185

# x        y
10.3508    4.2800    

# Frame186

# x        y
9.4576     8.8081    

# Frame187

# x        y
5.5661     6.5650    

# Frame188

# x        y
10.3508    4.2800    

# Frame189

# x        y
9.3993     8.8230    

# Frame190

# x        y
5.6637     6.5639    

# Frame191

# x        y
10.3508    4.2800    

# Frame192

# x        y
9.3420     8.8376    

# Frame193

# x        y
5.7596     6.5629    

# Frame194

# x        y
10.3508    4.2800    

# Frame195

# x        y
9.2856     8.8519    

# Frame196

# x        y
5.8540     6.5620    

# Frame197

# x        y
10.3508    4.2800    

# Frame198

# x        y
9.2301     8.8661    

# Frame199

# x        y
5.9467     6.5610    

# Frame200

# x        y
10.3508    4.2800    

# Frame201

# x        y
9.1756     8.8800    

# Frame202

# x        y
6.0380     6.5601    

# Frame203

# x        y
10.3508    4.2800    

# Frame204

# x        y
9.1220     8.8936    

# Frame205

# x        y
6.1277     6.5591    

# Frame206

# x        y
10.3508    4.2800    

# Frame207

# x        y
9.0692     8.9071    

# Frame208

# x        y
6.2159     6.5582    

# Frame209

# x        y
10.3508    4.2800    

# Frame210

# x        y
9.0174     8.9203    

# Frame211

# x        y
6.3026     6.5573    

# Frame212

# x        y
10.3508    4.2800    

# Frame213

# x        y
8.9664     8.9333    

# Frame214

# x        y
6.3879     6.5564    

# Frame215

# x        y
10.3508    4.2800    

# Frame216

# x        y
8.9163     8.9461    

# Frame217

# x        y
