# x        y
12.6131    5.3715    

# Frame1

# x        y
10.2780    10.7877   

# Frame2

# x        y
10.8312    3.9344    

# Frame3

# x        y
12.9980    6.0567    

# Frame4

# x        y
10.2780    10.7877   

# Frame5

# x        y
10.6614    5.2376    

# Frame6

# x        y
13.4872    6.9337    

# Frame7

# x        y
10.2780    10.7877   

# Frame8

# x        y
10.3838    6.3158    

# Frame9

# x        y
13.9683    7.7962    

# Frame10

# x        y
10.2780    10.7877   

# Frame11

# x        y
10.1107    7.3761    

# Frame12

# x        y
14.4413    8.6442    

# Frame13

# x        y
10.2780    10.7877   

# Frame14

# x        y
9.8422     8.4186    

# Frame15

# x        y
14.9064    9.4782    

# Frame16

# x        y
10.2950    11.1774   

# Frame17

# x        y
9.5612     9.0541    

# Frame18

# x        y
14.6900    10.2747   

# Frame19

# x        y
10.3232    11.8686   

# Frame20

# x        y
9.2734     9.3710    

# Frame21

# x        y
14.2216    11.0074   

# Frame22

# x        y
10.3508    12.5482   

# Frame23

# x        y
8.9904     9.6827    

# Frame24

# x        y
13.7609    11.7279   

# Frame25

# x        y
10.3781    13.2165   

# Frame26

# x        y
8.7122     9.9891    

# Frame27

# x        y
13.1856    12.3182   

# Frame28

# x        y
10.4048    13.8737   

# Frame29

# x        y
8.4385     10.2905   

# Frame30

# x        y
12.5483    12.8299   

# Frame31

# x        y
10.4311    14.5199   

# Frame32

# x        y
8.1695     10.5868   

# Frame33

# x        y
11.9216    13.3331   

# Frame34

# x        y
10.1450    14.5559   

# Frame35

# x        y
7.9049     10.8782   

# Frame36

# x        y
11.4588    13.5384   

# Frame37

# x        y
9.6218     14.7114   

# Frame38

# x        y
7.6447     11.1648   

# Frame39

# x        y
11.0664    13.6141   

# Frame40

# x        y
9.0446     14.9906   

# Frame41

# x        y
7.3889     11.4465   

# Frame42

# x        y
10.6806    13.6885   

# Frame43

# x        y
8.7365     14.8533   

# Frame44

# x        y
7.1373     11.7236   

# Frame45

# x        y
10.3013    13.7617   

# Frame46

# x        y
8.4336     14.7183   

# Frame47

# x        y
6.8899     11.9960   

# Frame48

# x        y
9.9474     13.7885   

# Frame49

# x        y
8.1166     14.6308   

# Frame50

# x        y
6.6467     12.2640   

# Frame51

# x        y
9.6339     13.7037   

# Frame52

# x        y
7.7703     14.6558   

# Frame53

# x        y
6.4075     12.5274   

# Frame54

# x        y
9.3257     13.6203   

# Frame55

# x        y
7.4297     14.6805   

# Frame56

# x        y
6.1723     12.7864   

# Frame57

# x        y
9.0226     13.5383   

# Frame58

# x        y
7.0949     14.7047   

# Frame59

# x        y
5.9410     13.0412   

# Frame60

# x        y
8.7246     13.4577   

# Frame61

# x        y
6.8447     14.8662   

# Frame62

# x        y
5.6345     13.1540   

# Frame63

# x        y
8.4316     13.3784   

# Frame64

# x        y
6.6222     14.9744   

# Frame65

# x        y
5.3212     13.2432   

# Frame66

# x        y
8.1434     13.3004   

# Frame67

# x        y
6.4419     14.8856   

# Frame68

# x        y
5.0132     13.3310   

# Frame69

# x        y
7.8600     13.2238   

# Frame70

# x        y
6.2646     14.7984   

# Frame71

# x        y
4.7102     13.4174   

# Frame72

# x        y
7.5814     13.1484   

# Frame73

# x        y
6.0903     14.7126   

# Frame74

# x        y
4.4124     13.5023   

# Frame75

# x        y
7.3074     13.0743   

# Frame76

# x        y
5.9188     14.6283   

# Frame77

# x        y
4.1195     13.5857   

# Frame78

# x        y
7.0379     13.0014   

# Frame79

# x        y
5.7502     14.5453   

# Frame80

# x        y
4.0533     13.5112   

# Frame81

# x        y
6.8467     12.8622   

# Frame82

# x        y
5.6367     14.5296   

# Frame83

# x        y
3.9659     13.3694   

# Frame84

# x        y
6.6696     12.7163   

# Frame85

# x        y
5.5140     14.5232   

# Frame86

# x        y
3.8800     13.2300   

# Frame87

# x        y
6.4956     12.5729   

# Frame88

# x        y
5.3933     14.5169   

# Frame89

# x        y
3.7954     13.0928   

# Frame90

# x        y
6.3244     12.4318   

# Frame91

# x        y
5.2747     14.5107   

# Frame92

# x        y
3.7123     12.9580   

# Frame93

# x        y
6.1561     12.2931   

# Frame94

# x        y
5.2023     14.4483   

# Frame95

# x        y
3.6306     12.8254   

# Frame96

# x        y
5.9906     12.1567   

# Frame97

# x        y
5.1310     14.3870   

# Frame98

# x        y
3.5502     12.6951   

# Frame99

# x        y
5.8278     12.0226   

# Frame100

# x        y
5.0610     14.3268   

# Frame101

# x        y
3.4711     12.5669   

# Frame102

# x        y
5.6678     11.8907   

# Frame103

# x        y
4.9921     14.2675   

# Frame104

# x        y
3.3934     12.4408   

# Frame105

# x        y
5.5104     11.7610   

# Frame106

# x        y
4.9244     14.2092   

# Frame107

# x        y
3.3170     12.3168   

# Frame108

# x        y
5.3557     11.6335   

# Frame109

# x        y
4.8578     14.1519   

# Frame110

# x        y
3.2418     12.1949   

# Frame111

# x        y
5.2035     11.5081   

# Frame112

# x        y
4.7923     14.0956   

# Frame113

# x        y
3.1679     12.0751   

# Frame114

# x        y
5.0539     11.3848   

# Frame115

# x        y
4.7279     14.0402   

# Frame116

# x        y
3.0953     11.9572   

# Frame117

# x        y
4.9226     11.2596   

# Frame118

# x        y
4.6646     13.9857   

# Frame119

# x        y
3.0080     11.8452   

# Frame120

# x        y
4.8290     11.1288   

# Frame121

# x        y
4.6023     13.9321   

# Frame122

# x        y
2.8866     11.7429   

# Frame123

# x        y
4.7369     11.0001   

# Frame124

# x        y
4.5411     13.8794   

# Frame125

# x        y
2.7673     11.6422   

# Frame126

# x        y
4.6464     10.8736   

# Frame127

# x        y
4.4808     13.8276   

# Frame128

# x        y
2.6500     11.5433   

# Frame129

# x        y
4.5574     10.7491   

# Frame130

# x        y
4.4216     13.7766   

# Frame131

# x        y
2.5346     11.4460   

# Frame132

# x        y
4.4699     10.6268   

# Frame133

# x        y
4.3634     13.7265   

# Frame134

# x        y
2.4211     11.3503   

# Frame135

# x        y
4.3839     10.5065   

# Frame136

# x        y
4.3062     13.6773   

# Frame137

# x        y
2.3095     11.2562   

# Frame138

# x        y
4.2993     10.3882   

# Frame139

# x        y
4.2499     13.6288   

# Frame140

# x        y
2.1998     11.1636   

# Frame141

# x        y
4.2161     10.2718   

# Frame142

# x        y
4.1945     13.5812   

# Frame143

# x        y
2.0919     11.0727   

# Frame144

# x        y
4.1342     10.1574   

# Frame145

# x        y
4.1401     13.5344   

# Frame146

# x        y
1.9858     10.9832   

# Frame147

# x        y
4.0538     10.0450   

# Frame148

# x        y
4.0865     13.4883   

# Frame149

# x        y
1.8815     10.8952   

# Frame150

# x        y
3.9747     9.9343    

# Frame151

# x        y
4.0339     13.4430   

# Frame152

# x        y
1.7789     10.8087   

# Frame153

# x        y
3.8969     9.8256    

# Frame154

# x        y
3.9821     13.3985   

# Frame155

# x        y
1.6781     10.7236   

# Frame156

# x        y
3.8204     9.7186    

# Frame157

# x        y
3.9312     13.3547   

# Frame158

# x        y
1.5789     10.6400   

# Frame159

# x        y
3.7451     9.6134    

# Frame160

# x        y
3.8812     13.3116   

# Frame161

# x        y
1.4813     10.5577   

# Frame162

# x        y
3.6712     9.5100    

# Frame163

# x        y
3.8320     13.2693   

# Frame164

# x        y
1.3854     10.4768   

# Frame165

# x        y
3.5984     9.4083    

# Frame166

# x        y
3.7836     13.2276   

# Frame167

# x        y
1.3318     10.3967   

# Frame168

# x        y
3.5269     9.3083    

# Frame169

# x        y
3.7360     13.1867   

# Frame170

# x        y
1.3246     10.3287   

# Frame171

# x        y
3.4566     9.2100    

# Frame172

# x        y
3.6892     13.1464   

# Frame173

# x        y
1.3175     10.2618   

# Frame174

# x        y
3.3874     9.1133    

# Frame175

# x        y
3.6432     13.1068   

# Frame176

# x        y
1.3106     10.1960   

# Frame177

# x        y
3.3194     9.0182    

# Frame178

# x        y
3.5979     13.0679   

# Frame179

# x        y
1.3037     10.1314   

# Frame180

# x        y
3.2525     8.9247    

# Frame181

# x        y
3.5535     13.0296   

# Frame182

# x        y
1.2970     10.0678   

# Frame183

# x        y
3.1867     8.8328    

# Frame184

# x        y
3.5097     12.9920   

# Frame185

# x        y
1.2904     10.0053   

# Frame186

# x        y
3.1221     8.7423    

# Frame187

# x        y
3.4667     12.9549   

# Frame188

# x        y
1.2839     9.9438    

# Frame189

# x        y
3.0585     8.6534    

# Frame190

# x        y
3.4244     12.9185   

# Frame191

# x        y
1.2775     9.8833    

# Frame192

# x        y
2.9960     8.5660    

# Frame193

# x        y
3.3828     12.8827   

# Frame194

# x        y
1.2712     9.8239    

# Frame195

# x        y
2.9345     8.4801    

# Frame196

# x        y
3.3419     12.8475   

# Frame197

# x        y
1.2651     9.7654    

# Frame198

# x        y
2.8740     8.3955    

# Frame199

# x        y
3.3016     12.8129   

# Frame200

# x        y
1.2590     9.7080    

# Frame201

# x        y
2.8146     8.3124    

# Frame202

# x        y
3.2621     12.7789   

# Frame203

# x        y
1.2530     9.6514    

# Frame204

# x        y
2.7561     8.2307    

# Frame205

# x        y
3.2232     12.7454   

# Frame206

# x        y
1.2472     9.5958    

# Frame207

# x        y
2.6986     8.1503    

# Frame208

# x        y
3.1849     12.7125   

# Frame209

# x        y
1.2414     9.5412    

# Frame210

# x        y
2.6421     8.0713    

# Frame211

# x        y
3.1473     12.6801   

# Frame212

# x        y
1.2357     9.4874    

# Frame213

# x        y
2.5920     7.9804    

# Frame214

# x        y
3.1104     12.6483   

# Frame215

# x        y
1.2246     9.4477    

# Frame216

# x        y
2.5428     7.8911    

# Frame217

# x        y
