# x        y
9.0010     1.0124    

# Frame1

# x        y
7.1967     1.8598    

# Frame2

# x        y
1.1480     3.6941    

# Frame3

# x        y
8.9998     3.0124    

# Frame4

# x        y
5.6547     1.2111    

# Frame5

# x        y
1.1480     3.6941    

# Frame6

# x        y
8.9988     4.9791    

# Frame7

# x        y
4.1323     1.8392    

# Frame8

# x        y
1.1480     3.6941    

# Frame9

# x        y
8.9981     6.9129    

# Frame10

# x        y
2.6749     2.4381    

# Frame11

# x        y
1.1084     3.7127    

# Frame12

# x        y
8.9975     8.8146    

# Frame13

# x        y
2.7267     2.4447    

# Frame14

# x        y
1.0582     3.9786    

# Frame15

# x        y
8.9970     10.6846   

# Frame16

# x        y
2.9145     2.4140    

# Frame17

# x        y
1.0295     4.2390    

# Frame18

# x        y
8.9966     12.5234   

# Frame19

# x        y
3.0992     2.3838    

# Frame20

# x        y
1.0013     4.4951    

# Frame21

# x        y
8.9963     14.3315   

# Frame22

# x        y
3.2808     2.3541    

# Frame23

# x        y
1.0152     4.6880    

# Frame24

# x        y
8.9960     16.1095   

# Frame25

# x        y
3.4594     2.3249    

# Frame26

# x        y
1.0288     4.8777    

# Frame27

# x        y
8.9958     17.8579   

# Frame28

# x        y
3.6350     2.2961    

# Frame29

# x        y
1.0423     5.0643    

# Frame30

# x        y
8.8451     18.7095   

# Frame31

# x        y
3.8077     2.2679    

# Frame32

# x        y
1.0555     5.2478    

# Frame33

# x        y
8.4021     17.8643   

# Frame34

# x        y
3.9775     2.2401    

# Frame35

# x        y
1.0684     5.4282    

# Frame36

# x        y
7.9665     17.0331   

# Frame37

# x        y
4.1444     2.2128    

# Frame38

# x        y
1.0812     5.6056    

# Frame39

# x        y
7.5381     16.2157   

# Frame40

# x        y
4.3086     2.1859    

# Frame41

# x        y
1.0937     5.7800    

# Frame42

# x        y
7.1169     15.4120   

# Frame43

# x        y
4.4701     2.1595    

# Frame44

# x        y
1.1061     5.9515    

# Frame45

# x        y
6.7746     14.6845   

# Frame46

# x        y
4.6289     2.1335    

# Frame47

# x        y
1.1182     6.1202    

# Frame48

# x        y
7.3036     14.7210   

# Frame49

# x        y
4.7850     2.1080    

# Frame50

# x        y
1.1301     6.2861    

# Frame51

# x        y
7.8237     14.7569   

# Frame52

# x        y
4.9385     2.0829    

# Frame53

# x        y
1.1418     6.4492    

# Frame54

# x        y
8.3352     14.7922   

# Frame55

# x        y
5.0894     2.0582    

# Frame56

# x        y
1.1534     6.6095    

# Frame57

# x        y
8.8382     14.8269   

# Frame58

# x        y
5.2379     2.0339    

# Frame59

# x        y
1.1647     6.7672    

# Frame60

# x        y
8.8317     14.9223   

# Frame61

# x        y
5.3838     2.0100    

# Frame62

# x        y
1.1759     6.9223    

# Frame63

# x        y
8.5886     15.0468   

# Frame64

# x        y
5.5274     1.9865    

# Frame65

# x        y
1.1868     7.0748    

# Frame66

# x        y
8.3494     15.1692   

# Frame67

# x        y
5.6685     1.9634    

# Frame68

# x        y
1.1976     7.2248    

# Frame69

# x        y
8.1143     15.2896   

# Frame70

# x        y
5.8073     1.9407    

# Frame71

# x        y
1.2082     7.3722    

# Frame72

# x        y
7.8831     15.4080   

# Frame73

# x        y
5.9438     1.9184    

# Frame74

# x        y
1.2186     7.5172    

# Frame75

# x        y
7.6557     15.5244   

# Frame76

# x        y
6.0780     1.8964    

# Frame77

# x        y
1.2289     7.6598    

# Frame78

# x        y
7.4322     15.6388   

# Frame79

# x        y
6.2100     1.8748    

# Frame80

# x        y
1.2390     7.8000    

# Frame81

# x        y
7.2123     15.7514   

# Frame82

# x        y
6.3397     1.8536    

# Frame83

# x        y
1.2489     7.9378    

# Frame84

# x        y
6.9961     15.8620   

# Frame85

# x        y
6.4673     1.8327    

# Frame86

# x        y
1.2586     8.0734    

# Frame87

# x        y
6.7836     15.9709   

# Frame88

# x        y
6.5928     1.8122    

# Frame89

# x        y
1.2682     8.2067    

# Frame90

# x        y
6.5745     16.0779   

# Frame91

# x        y
6.7162     1.7920    

# Frame92

# x        y
1.2776     8.3378    

# Frame93

# x        y
6.3690     16.1831   

# Frame94

# x        y
6.8375     1.7722    

# Frame95

# x        y
1.2869     8.4667    

# Frame96

# x        y
6.1668     16.2866   

# Frame97

# x        y
6.9568     1.7526    

# Frame98

# x        y
1.2960     8.5935    

# Frame99

# x        y
5.9681     16.3883   

# Frame100

# x        y
7.0741     1.7334    

# Frame101

# x        y
1.3050     8.7181    

# Frame102

# x        y
5.7726     16.4884   

# Frame103

# x        y
7.1895     1.7146    

# Frame104

# x        y
1.3138     8.8407    

# Frame105

# x        y
5.5805     16.5868   

# Frame106

# x        y
7.3029     1.6960    

# Frame107

# x        y
1.3225     8.9612    

# Frame108

# x        y
5.3915     16.6835   

# Frame109

# x        y
7.4145     1.6778    

# Frame110

# x        y
1.3310     9.0797    

# Frame111

# x        y
5.2056     16.7787   

# Frame112

# x        y
7.5242     1.6598    

# Frame113

# x        y
1.3394     9.1962    

# Frame114

# x        y
5.0229     16.8722   

# Frame115

# x        y
7.6320     1.6422    

# Frame116

# x        y
1.3476     9.3108    

# Frame117

# x        y
4.8432     16.9642   

# Frame118

# x        y
7.7381     1.6248    

# Frame119

# x        y
1.3557     9.4235    

# Frame120

# x        y
4.6665     17.0547   

# Frame121

# x        y
7.8424     1.6077    

# Frame122

# x        y
1.3637     9.5343    

# Frame123

# x        y
4.4928     17.1436   

# Frame124

# x        y
7.9449     1.5910    

# Frame125

# x        y
1.3715     9.6433    

# Frame126

# x        y
4.3219     17.2311   

# Frame127

# x        y
8.0458     1.5745    

# Frame128

# x        y
1.3792     9.7504    

# Frame129

# x        y
4.1539     17.3171   

# Frame130

# x        y
8.1450     1.5582    

# Frame131

# x        y
1.3868     9.8558    

# Frame132

# x        y
3.9887     17.4016   

# Frame133

# x        y
8.2425     1.5423    

# Frame134

# x        y
1.3943     9.9594    

# Frame135

# x        y
3.8262     17.4848   

# Frame136

# x        y
8.3384     1.5266    

# Frame137

# x        y
1.4016     10.0612   

# Frame138

# x        y
3.6665     17.5666   

# Frame139

# x        y
8.4327     1.5112    

# Frame140

# x        y
1.4088     10.1614   

# Frame141

# x        y
3.5094     17.6470   

# Frame142

# x        y
8.5254     1.4960    

# Frame143

# x        y
1.4159     10.2599   

# Frame144

# x        y
3.3549     17.7261   

# Frame145

# x        y
8.6166     1.4811    

# Frame146

# x        y
1.4228     10.3568   

# Frame147

# x        y
3.2031     17.8038   

# Frame148

# x        y
8.7062     1.4664    

# Frame149

# x        y
1.4297     10.4520   

# Frame150

# x        y
3.0537     17.8803   

# Frame151

# x        y
8.7944     1.4520    

# Frame152

# x        y
1.4364     10.5457   

# Frame153

# x        y
2.9068     17.9555   

# Frame154

# x        y
8.8811     1.4378    

# Frame155

# x        y
1.4430     10.6378   

# Frame156

# x        y
2.7624     18.0294   

# Frame157

# x        y
8.9663     1.4239    

# Frame158

# x        y
1.4495     10.7284   

# Frame159

# x        y
2.6204     18.1021   

# Frame160

# x        y
8.9726     1.3869    

# Frame161

# x        y
1.4560     10.8174   

# Frame162

# x        y
2.4807     18.1736   

# Frame163

# x        y
8.9314     1.3310    

# Frame164

# x        y
1.4622     10.9050   

# Frame165

# x        y
2.3434     18.2439   

# Frame166

# x        y
8.8908     1.2760    

# Frame167

# x        y
1.4684     10.9911   

# Frame168

# x        y
2.2084     18.3131   

# Frame169

# x        y
8.8510     1.2220    

# Frame170

# x        y
1.4745     11.0758   

# Frame171

# x        y
2.0756     18.3810   

# Frame172

# x        y
8.8118     1.1688    

# Frame173

# x        y
1.4805     11.1591   

# Frame174

# x        y
1.9450     18.4479   

# Frame175

# x        y
8.7733     1.1166    

# Frame176

# x        y
1.4864     11.2409   

# Frame177

# x        y
1.8166     18.5136   

# Frame178

# x        y
8.7354     1.0652    

# Frame179

# x        y
1.4922     11.3214   

# Frame180

# x        y
1.6904     18.5782   

# Frame181

# x        y
8.6981     1.0146    

# Frame182

# x        y
1.4979     11.4006   

# Frame183

# x        y
1.5662     18.6418   

# Frame184

# x        y
8.6588     1.0199    

# Frame185

# x        y
1.5035     11.4785   

# Frame186

# x        y
1.4442     18.7043   

# Frame187

# x        y
8.6185     1.0443    

# Frame188

# x        y
1.5090     11.5550   

# Frame189

# x        y
1.3241     18.7657   

# Frame190

# x        y
8.5789     1.0683    

# Frame191

# x        y
1.5144     11.6303   

# Frame192

# x        y
1.2061     18.8262   

# Frame193

# x        y
8.5399     1.0920    

# Frame194

# x        y
1.5197     11.7043   

# Frame195

# x        y
1.0900     18.8856   

# Frame196

# x        y
8.5015     1.1152    

# Frame197

# x        y
1.5250     11.7771   

# Frame198

# x        y
1.0140     18.9375   

# Frame199

# x        y
8.4638     1.1381    

# Frame200

# x        y
1.5301     11.8487   

# Frame201

# x        y
1.0701     18.9565   

# Frame202

# x        y
8.4268     1.1605    

# Frame203

# x        y
1.5352     11.9191   

# Frame204

# x        y
1.1253     18.9752   

# Frame205

# x        y
8.3903     1.1826    

# Frame206

# x        y
1.5401     11.9883   

# Frame207

# x        y
1.1795     18.9935   

# Frame208

# x        y
8.3544     1.2043    

# Frame209

# x        y
1.5450     12.0564   

# Frame210

# x        y
1.2211     18.9845   

# Frame211

# x        y
8.3192     1.2257    

# Frame212

# x        y
1.5499     12.1233   

# Frame213

# x        y
1.2620     18.9756   

# Frame214

# x        y
8.2845     1.2467    

# Frame215

# x        y
1.5546     12.1891   

# Frame216

# x        y
1.3022     18.9669   

# Frame217

# x        y
