# x        y
1.3941     18.7428   

# Frame1

# x        y
1.6943     15.3840   

# Frame2

# x        y
3.2994     4.9084    

# Frame3

# x        y
3.3911     18.6340   

# Frame4

# x        y
1.6943     15.3840   

# Frame5

# x        y
3.2994     4.9084    

# Frame6

# x        y
5.3549     18.5271   

# Frame7

# x        y
1.6943     15.3840   

# Frame8

# x        y
3.2994     4.9084    

# Frame9

# x        y
7.2859     18.4219   

# Frame10

# x        y
1.6943     15.3840   

# Frame11

# x        y
3.2994     4.9084    

# Frame12

# x        y
8.9053     18.2746   

# Frame13

# x        y
1.6943     15.3840   

# Frame14

# x        y
3.2994     4.9084    

# Frame15

# x        y
7.9717     17.7169   

# Frame16

# x        y
1.6943     15.3840   

# Frame17

# x        y
3.2994     4.9084    

# Frame18

# x        y
7.0536     17.1686   

# Frame19

# x        y
1.6943     15.3840   

# Frame20

# x        y
3.2994     4.9084    

# Frame21

# x        y
6.1509     16.6294   

# Frame22

# x        y
1.6943     15.3840   

# Frame23

# x        y
3.2994     4.9084    

# Frame24

# x        y
5.2632     16.0991   

# Frame25

# x        y
1.6943     15.3840   

# Frame26

# x        y
3.2994     4.9084    

# Frame27

# x        y
4.3903     15.5777   

# Frame28

# x        y
1.6943     15.3840   

# Frame29

# x        y
3.2994     4.9084    

# Frame30

# x        y
3.6312     15.0823   

# Frame31

# x        y
1.5951     15.3667   

# Frame32

# x        y
3.2994     4.9084    

# Frame33

# x        y
3.3482     14.8324   

# Frame34

# x        y
0.9942     15.2534   

# Frame35

# x        y
3.2994     4.9084    

# Frame36

# x        y
3.2047     14.7361   

# Frame37

# x        y
1.1223     15.0830   

# Frame38

# x        y
3.2994     4.9084    

# Frame39

# x        y
3.1883     14.6818   

# Frame40

# x        y
1.0258     14.9467   

# Frame41

# x        y
3.2994     4.9084    

# Frame42

# x        y
3.0866     14.6732   

# Frame43

# x        y
1.0782     14.7960   

# Frame44

# x        y
3.2994     4.9084    

# Frame45

# x        y
3.1201     14.6266   

# Frame46

# x        y
0.9962     14.6860   

# Frame47

# x        y
3.2994     4.9084    

# Frame48

# x        y
3.1530     14.5808   

# Frame49

# x        y
1.0448     14.5856   

# Frame50

# x        y
3.2994     4.9084    

# Frame51

# x        y
3.1426     14.5437   

# Frame52

# x        y
1.0844     14.4869   

# Frame53

# x        y
3.2994     4.9084    

# Frame54

# x        y
3.1054     14.5031   

# Frame55

# x        y
1.1044     14.3922   

# Frame56

# x        y
3.2994     4.9084    

# Frame57

# x        y
3.1030     14.4584   

# Frame58

# x        y
1.0741     14.3094   

# Frame59

# x        y
3.2994     4.9084    

# Frame60

# x        y
3.0619     14.4166   

# Frame61

# x        y
1.0444     14.2279   

# Frame62

# x        y
3.2994     4.9084    

# Frame63

# x        y
3.0215     14.3756   

# Frame64

# x        y
1.0151     14.1478   

# Frame65

# x        y
3.2994     4.9084    

# Frame66

# x        y
2.9818     14.3352   

# Frame67

# x        y
1.0092     14.0709   

# Frame68

# x        y
3.2994     4.9084    

# Frame69

# x        y
3.0036     14.2919   

# Frame70

# x        y
1.0090     14.0094   

# Frame71

# x        y
3.2994     4.9084    

# Frame72

# x        y
3.0251     14.2494   

# Frame73

# x        y
1.0090     13.9490   

# Frame74

# x        y
3.2994     4.9084    

# Frame75

# x        y
2.9982     14.2065   

# Frame76

# x        y
1.0090     13.8896   

# Frame77

# x        y
3.2994     4.9084    

# Frame78

# x        y
2.9718     14.1643   

# Frame79

# x        y
1.0090     13.8312   

# Frame80

# x        y
3.2994     4.9084    

# Frame81

# x        y
2.9816     14.1220   

# Frame82

# x        y
1.0088     13.7790   

# Frame83

# x        y
3.2994     4.9084    

# Frame84

# x        y
2.9912     14.0803   

# Frame85

# x        y
1.0088     13.7276   

# Frame86

# x        y
3.2994     4.9084    

# Frame87

# x        y
3.0007     14.0394   

# Frame88

# x        y
1.0088     13.6771   

# Frame89

# x        y
3.2994     4.9084    

# Frame90

# x        y
2.9975     13.9937   

# Frame91

# x        y
1.0088     13.6274   

# Frame92

# x        y
3.2994     4.9084    

# Frame93

# x        y
2.9956     13.9488   

# Frame94

# x        y
1.0088     13.5785   

# Frame95

# x        y
3.2994     4.9084    

# Frame96

# x        y
2.9939     13.9047   

# Frame97

# x        y
1.0088     13.5305   

# Frame98

# x        y
3.2994     4.9084    

# Frame99

# x        y
2.9922     13.8613   

# Frame100

# x        y
1.0088     13.4833   

# Frame101

# x        y
3.2994     4.9084    

# Frame102

# x        y
2.9905     13.8187   

# Frame103

# x        y
1.0088     13.4368   

# Frame104

# x        y
3.2994     4.9084    

# Frame105

# x        y
2.9888     13.7767   

# Frame106

# x        y
1.0088     13.3911   

# Frame107

# x        y
3.2994     4.9084    

# Frame108

# x        y
2.9872     13.7354   

# Frame109

# x        y
1.0088     13.3462   

# Frame110

# x        y
3.2994     4.9084    

# Frame111

# x        y
2.9856     13.6949   

# Frame112

# x        y
1.0088     13.3020   

# Frame113

# x        y
3.2994     4.9084    

# Frame114

# x        y
2.9840     13.6550   

# Frame115

# x        y
1.0088     13.2586   

# Frame116

# x        y
3.2994     4.9084    

# Frame117

# x        y
2.9825     13.6158   

# Frame118

# x        y
1.0088     13.2159   

# Frame119

# x        y
3.2994     4.9084    

# Frame120

# x        y
2.9810     13.5772   

# Frame121

# x        y
1.0088     13.1739   

# Frame122

# x        y
3.2994     4.9084    

# Frame123

# x        y
2.9795     13.5392   

# Frame124

# x        y
1.0088     13.1326   

# Frame125

# x        y
3.2994     4.9084    

# Frame126

# x        y
2.9780     13.5019   

# Frame127

# x        y
1.0088     13.0920   

# Frame128

# x        y
3.2994     4.9084    

# Frame129

# x        y
2.9766     13.4653   

# Frame130

# x        y
1.0088     13.0521   

# Frame131

# x        y
3.2994     4.9084    

# Frame132

# x        y
2.9751     13.4292   

# Frame133

# x        y
1.0088     13.0128   

# Frame134

# x        y
3.2994     4.9084    

# Frame135

# x        y
2.9737     13.3937   

# Frame136

# x        y
1.0088     12.9742   

# Frame137

# x        y
3.2994     4.9084    

# Frame138

# x        y
2.9724     13.3589   

# Frame139

# x        y
1.0088     12.9362   

# Frame140

# x        y
3.2994     4.9084    

# Frame141

# x        y
2.9710     13.3246   

# Frame142

# x        y
1.0088     12.8989   

# Frame143

# x        y
3.2994     4.9084    

# Frame144

# x        y
2.9697     13.2908   

# Frame145

# x        y
1.0088     12.8622   

# Frame146

# x        y
3.2994     4.9084    

# Frame147

# x        y
2.9684     13.2577   

# Frame148

# x        y
1.0088     12.8261   

# Frame149

# x        y
3.2994     4.9084    

# Frame150

# x        y
2.9671     13.2251   

# Frame151

# x        y
1.0088     12.7906   

# Frame152

# x        y
3.2994     4.9084    

# Frame153

# x        y
2.9658     13.1930   

# Frame154

# x        y
1.0088     12.7557   

# Frame155

# x        y
3.2994     4.9084    

# Frame156

# x        y
2.9646     13.1615   

# Frame157

# x        y
1.0088     12.7213   

# Frame158

# x        y
3.2994     4.9084    

# Frame159

# x        y
2.9634     13.1305   

# Frame160

# x        y
1.0088     12.6876   

# Frame161

# x        y
3.2994     4.9084    

# Frame162

# x        y
2.9622     13.1000   

# Frame163

# x        y
1.0088     12.6544   

# Frame164

# x        y
3.2994     4.9084    

# Frame165

# x        y
2.9610     13.0700   

# Frame166

# x        y
1.0088     12.6218   

# Frame167

# x        y
3.2994     4.9084    

# Frame168

# x        y
2.9598     13.0405   

# Frame169

# x        y
1.0088     12.5897   

# Frame170

# x        y
3.2994     4.9084    

# Frame171

# x        y
2.9587     13.0116   

# Frame172

# x        y
1.0088     12.5581   

# Frame173

# x        y
3.2994     4.9084    

# Frame174

# x        y
2.9576     12.9831   

# Frame175

# x        y
1.0088     12.5271   

# Frame176

# x        y
3.2994     4.9084    

# Frame177

# x        y
2.9565     12.9550   

# Frame178

# x        y
1.0088     12.4965   

# Frame179

# x        y
3.2994     4.9084    

# Frame180

# x        y
2.9554     12.9275   

# Frame181

# x        y
1.0088     12.4665   

# Frame182

# x        y
3.2994     4.9084    

# Frame183

# x        y
2.9543     12.9004   

# Frame184

# x        y
1.0088     12.4370   

# Frame185

# x        y
3.2994     4.9084    

# Frame186

# x        y
2.9542     12.8730   

# Frame187

# x        y
1.0088     12.4091   

# Frame188

# x        y
3.2994     4.9084    

# Frame189

# x        y
2.9540     12.8461   

# Frame190

# x        y
1.0088     12.3816   

# Frame191

# x        y
3.2994     4.9084    

# Frame192

# x        y
2.9539     12.8197   

# Frame193

# x        y
1.0088     12.3546   

# Frame194

# x        y
3.2994     4.9084    

# Frame195

# x        y
2.9538     12.7937   

# Frame196

# x        y
1.0088     12.3280   

# Frame197

# x        y
3.2994     4.9084    

# Frame198

# x        y
2.9536     12.7681   

# Frame199

# x        y
1.0088     12.3018   

# Frame200

# x        y
3.2994     4.9084    

# Frame201

# x        y
2.9535     12.7429   

# Frame202

# x        y
1.0088     12.2761   

# Frame203

# x        y
3.2994     4.9084    

# Frame204

# x        y
2.9534     12.7182   

# Frame205

# x        y
1.0089     12.2509   

# Frame206

# x        y
3.2994     4.9084    

# Frame207

# x        y
2.9532     12.6939   

# Frame208

# x        y
1.0089     12.2260   

# Frame209

# x        y
3.2994     4.9084    

# Frame210

# x        y
2.9531     12.6700   

# Frame211

# x        y
1.0089     12.2016   

# Frame212

# x        y
3.2994     4.9084    

# Frame213

# x        y
2.9530     12.6465   

# Frame214

# x        y
1.0089     12.1776   

# Frame215

# x        y
3.2994     4.9084    

# Frame216

# x        y
2.9529     12.6233   

# Frame217

# x        y
