# x        y
3.0985     3.7393    

# Frame1

# x        y
7.6360     14.3031   

# Frame2

# x        y
6.9871     5.8113    

# Frame3

# x        y
3.7618     4.7697    

# Frame4

# x        y
7.6360     14.3031   

# Frame5

# x        y
6.9871     5.8113    

# Frame6

# x        y
3.5255     3.8708    

# Frame7

# x        y
7.6360     14.3031   

# Frame8

# x        y
6.9871     5.8113    

# Frame9

# x        y
3.2931     2.9868    

# Frame10

# x        y
7.6360     14.3031   

# Frame11

# x        y
6.9871     5.8113    

# Frame12

# x        y
3.0646     2.1176    

# Frame13

# x        y
7.6360     14.3031   

# Frame14

# x        y
6.9871     5.8113    

# Frame15

# x        y
2.8399     1.2628    

# Frame16

# x        y
7.6360     14.3031   

# Frame17

# x        y
6.9871     5.8113    

# Frame18

# x        y
2.6855     1.2912    

# Frame19

# x        y
7.6360     14.3031   

# Frame20

# x        y
6.9871     5.8113    

# Frame21

# x        y
2.5644     1.7044    

# Frame22

# x        y
7.6360     14.3031   

# Frame23

# x        y
6.9871     5.8113    

# Frame24

# x        y
2.4453     2.1108    

# Frame25

# x        y
7.6360     14.3031   

# Frame26

# x        y
6.9871     5.8113    

# Frame27

# x        y
2.3281     2.5104    

# Frame28

# x        y
7.6360     14.3031   

# Frame29

# x        y
6.9871     5.8113    

# Frame30

# x        y
2.2129     2.9033    

# Frame31

# x        y
7.6360     14.3031   

# Frame32

# x        y
6.9871     5.8113    

# Frame33

# x        y
2.0996     3.2897    

# Frame34

# x        y
7.6360     14.3031   

# Frame35

# x        y
6.9871     5.8113    

# Frame36

# x        y
1.9882     3.6696    

# Frame37

# x        y
7.6360     14.3031   

# Frame38

# x        y
6.9871     5.8113    

# Frame39

# x        y
1.8787     4.0432    

# Frame40

# x        y
7.6360     14.3031   

# Frame41

# x        y
6.9871     5.8113    

# Frame42

# x        y
1.7710     4.4106    

# Frame43

# x        y
7.6360     14.3031   

# Frame44

# x        y
6.9871     5.8113    

# Frame45

# x        y
1.6651     4.7719    

# Frame46

# x        y
7.6360     14.3031   

# Frame47

# x        y
6.9871     5.8113    

# Frame48

# x        y
1.5610     5.1271    

# Frame49

# x        y
7.6360     14.3031   

# Frame50

# x        y
6.9871     5.8113    

# Frame51

# x        y
1.4585     5.4764    

# Frame52

# x        y
7.6360     14.3031   

# Frame53

# x        y
6.9871     5.8113    

# Frame54

# x        y
1.3578     5.8199    

# Frame55

# x        y
7.6360     14.3031   

# Frame56

# x        y
6.9871     5.8113    

# Frame57

# x        y
1.2588     6.1577    

# Frame58

# x        y
7.6360     14.3031   

# Frame59

# x        y
6.9871     5.8113    

# Frame60

# x        y
1.1614     6.4898    

# Frame61

# x        y
7.6360     14.3031   

# Frame62

# x        y
6.9871     5.8113    

# Frame63

# x        y
1.0657     6.8164    

# Frame64

# x        y
7.6360     14.3031   

# Frame65

# x        y
6.9871     5.8113    

# Frame66

# x        y
1.0166     7.1187    

# Frame67

# x        y
7.6360     14.3031   

# Frame68

# x        y
6.9871     5.8113    

# Frame69

# x        y
1.0629     7.3598    

# Frame70

# x        y
7.6360     14.3031   

# Frame71

# x        y
6.9871     5.8113    

# Frame72

# x        y
1.1084     7.5969    

# Frame73

# x        y
7.6360     14.3031   

# Frame74

# x        y
6.9871     5.8113    

# Frame75

# x        y
1.1532     7.8301    

# Frame76

# x        y
7.6360     14.3031   

# Frame77

# x        y
6.9871     5.8113    

# Frame78

# x        y
1.1972     8.0594    

# Frame79

# x        y
7.6360     14.3031   

# Frame80

# x        y
6.9871     5.8113    

# Frame81

# x        y
1.2405     8.2849    

# Frame82

# x        y
7.6360     14.3031   

# Frame83

# x        y
6.9871     5.8113    

# Frame84

# x        y
1.2830     8.5066    

# Frame85

# x        y
7.6360     14.3031   

# Frame86

# x        y
6.9871     5.8113    

# Frame87

# x        y
1.3249     8.7246    

# Frame88

# x        y
7.6360     14.3031   

# Frame89

# x        y
6.9871     5.8113    

# Frame90

# x        y
1.3660     8.9390    

# Frame91

# x        y
7.6360     14.3031   

# Frame92

# x        y
6.9871     5.8113    

# Frame93

# x        y
1.4065     9.1498    

# Frame94

# x        y
7.6360     14.3031   

# Frame95

# x        y
6.9871     5.8113    

# Frame96

# x        y
1.4463     9.3571    

# Frame97

# x        y
7.6360     14.3031   

# Frame98

# x        y
6.9871     5.8113    

# Frame99

# x        y
1.4854     9.5609    

# Frame100

# x        y
7.6360     14.3031   

# Frame101

# x        y
6.9871     5.8113    

# Frame102

# x        y
1.5239     9.7613    

# Frame103

# x        y
7.6360     14.3031   

# Frame104

# x        y
6.9871     5.8113    

# Frame105

# x        y
1.5617     9.9584    

# Frame106

# x        y
7.6360     14.3031   

# Frame107

# x        y
6.9871     5.8113    

# Frame108

# x        y
1.5989     10.1522   

# Frame109

# x        y
7.6360     14.3031   

# Frame110

# x        y
6.9871     5.8113    

# Frame111

# x        y
1.6355     10.3428   

# Frame112

# x        y
7.6360     14.3031   

# Frame113

# x        y
6.9871     5.8113    

# Frame114

# x        y
1.6715     10.5302   

# Frame115

# x        y
7.6360     14.3031   

# Frame116

# x        y
6.9871     5.8113    

# Frame117

# x        y
1.7069     10.7145   

# Frame118

# x        y
7.6360     14.3031   

# Frame119

# x        y
6.9871     5.8113    

# Frame120

# x        y
1.7417     10.8957   

# Frame121

# x        y
7.6360     14.3031   

# Frame122

# x        y
6.9871     5.8113    

# Frame123

# x        y
1.7759     11.0739   

# Frame124

# x        y
7.6360     14.3031   

# Frame125

# x        y
6.9871     5.8113    

# Frame126

# x        y
1.8095     11.2491   

# Frame127

# x        y
7.6360     14.3031   

# Frame128

# x        y
6.9871     5.8113    

# Frame129

# x        y
1.8426     11.4215   

# Frame130

# x        y
7.6360     14.3031   

# Frame131

# x        y
6.9871     5.8113    

# Frame132

# x        y
1.8751     11.5909   

# Frame133

# x        y
7.6360     14.3031   

# Frame134

# x        y
6.9871     5.8113    

# Frame135

# x        y
1.9071     11.7575   

# Frame136

# x        y
7.6360     14.3031   

# Frame137

# x        y
6.9871     5.8113    

# Frame138

# x        y
1.9386     11.9213   

# Frame139

# x        y
7.6360     14.3031   

# Frame140

# x        y
6.9871     5.8113    

# Frame141

# x        y
1.9695     12.0824   

# Frame142

# x        y
7.6360     14.3031   

# Frame143

# x        y
6.9871     5.8113    

# Frame144

# x        y
1.9999     12.2408   

# Frame145

# x        y
7.6360     14.3031   

# Frame146

# x        y
6.9871     5.8113    

# Frame147

# x        y
2.0298     12.3966   

# Frame148

# x        y
7.6360     14.3031   

# Frame149

# x        y
6.9871     5.8113    

# Frame150

# x        y
2.0592     12.5498   

# Frame151

# x        y
7.6360     14.3031   

# Frame152

# x        y
6.9871     5.8113    

# Frame153

# x        y
2.0881     12.7004   

# Frame154

# x        y
7.6360     14.3031   

# Frame155

# x        y
6.9871     5.8113    

# Frame156

# x        y
2.1166     12.8485   

# Frame157

# x        y
7.6360     14.3031   

# Frame158

# x        y
6.9871     5.8113    

# Frame159

# x        y
2.1445     12.9942   

# Frame160

# x        y
7.6360     14.3031   

# Frame161

# x        y
6.9871     5.8113    

# Frame162

# x        y
2.1720     13.1374   

# Frame163

# x        y
7.6360     14.3031   

# Frame164

# x        y
6.9871     5.8113    

# Frame165

# x        y
2.1990     13.2782   

# Frame166

# x        y
7.6360     14.3031   

# Frame167

# x        y
6.9871     5.8113    

# Frame168

# x        y
2.2256     13.4167   

# Frame169

# x        y
7.6360     14.3031   

# Frame170

# x        y
6.9871     5.8113    

# Frame171

# x        y
2.2518     13.5529   

# Frame172

# x        y
7.6360     14.3031   

# Frame173

# x        y
6.9871     5.8113    

# Frame174

# x        y
2.2775     13.6868   

# Frame175

# x        y
7.6360     14.3031   

# Frame176

# x        y
6.9871     5.8113    

# Frame177

# x        y
2.3028     13.8185   

# Frame178

# x        y
7.6360     14.3031   

# Frame179

# x        y
6.9871     5.8113    

# Frame180

# x        y
2.3276     13.9479   

# Frame181

# x        y
7.6360     14.3031   

# Frame182

# x        y
6.9871     5.8113    

# Frame183

# x        y
2.3521     14.0753   

# Frame184

# x        y
7.6360     14.3031   

# Frame185

# x        y
6.9871     5.8113    

# Frame186

# x        y
2.3761     14.2005   

# Frame187

# x        y
7.6360     14.3031   

# Frame188

# x        y
6.9871     5.8113    

# Frame189

# x        y
2.3997     14.3236   

# Frame190

# x        y
7.6360     14.3031   

# Frame191

# x        y
6.9871     5.8113    

# Frame192

# x        y
2.4230     14.4446   

# Frame193

# x        y
7.6360     14.3031   

# Frame194

# x        y
6.9871     5.8113    

# Frame195

# x        y
2.4458     14.5637   

# Frame196

# x        y
7.6360     14.3031   

# Frame197

# x        y
6.9871     5.8113    

# Frame198

# x        y
2.4683     14.6808   

# Frame199

# x        y
7.6360     14.3031   

# Frame200

# x        y
6.9871     5.8113    

# Frame201

# x        y
2.4904     14.7959   

# Frame202

# x        y
7.6360     14.3031   

# Frame203

# x        y
6.9871     5.8113    

# Frame204

# x        y
2.5121     14.9091   

# Frame205

# x        y
7.6360     14.3031   

# Frame206

# x        y
6.9871     5.8113    

# Frame207

# x        y
2.5335     15.0204   

# Frame208

# x        y
7.6360     14.3031   

# Frame209

# x        y
6.9871     5.8113    

# Frame210

# x        y
2.5545     15.1298   

# Frame211

# x        y
7.6360     14.3031   

# Frame212

# x        y
6.9871     5.8113    

# Frame213

# x        y
2.5752     15.2374   

# Frame214

# x        y
7.6360     14.3031   

# Frame215

# x        y
6.9871     5.8113    

# Frame216

# x        y
2.5955     15.3433   

# Frame217

# x        y
