# x        y
1.1836     4.1831    

# Frame1

# x        y
3.5351     3.8570    

# Frame2

# x        y
8.9606     1.7782    

# Frame3

# x        y
1.7312     3.0303    

# Frame4

# x        y
3.5760     3.8305    

# Frame5

# x        y
8.9606     1.7782    

# Frame6

# x        y
2.1774     2.1560    

# Frame7

# x        y
3.9772     3.5253    

# Frame8

# x        y
8.9606     1.7782    

# Frame9

# x        y
2.6161     1.2962    

# Frame10

# x        y
4.3716     3.2251    

# Frame11

# x        y
8.9606     1.7782    

# Frame12

# x        y
3.0207     1.2769    

# Frame13

# x        y
4.7595     2.9300    

# Frame14

# x        y
8.9606     1.7782    

# Frame15

# x        y
3.3972     1.6850    

# Frame16

# x        y
5.1478     2.6474    

# Frame17

# x        y
8.9606     1.7782    

# Frame18

# x        y
3.6364     1.8196    

# Frame19

# x        y
5.6605     2.6362    

# Frame20

# x        y
8.9606     1.7782    

# Frame21

# x        y
3.8716     1.9519    

# Frame22

# x        y
6.1647     2.6251    

# Frame23

# x        y
8.9606     1.7782    

# Frame24

# x        y
4.1029     2.0821    

# Frame25

# x        y
6.6605     2.6142    

# Frame26

# x        y
8.9606     1.7782    

# Frame27

# x        y
4.3303     2.2101    

# Frame28

# x        y
7.1481     2.6035    

# Frame29

# x        y
8.9606     1.7782    

# Frame30

# x        y
4.5540     2.3359    

# Frame31

# x        y
7.1128     2.6707    

# Frame32

# x        y
8.9900     1.7860    

# Frame33

# x        y
4.7739     2.4597    

# Frame34

# x        y
7.0358     2.7441    

# Frame35

# x        y
8.9693     1.8315    

# Frame36

# x        y
4.9902     2.5814    

# Frame37

# x        y
6.9600     2.8163    

# Frame38

# x        y
8.9490     1.8763    

# Frame39

# x        y
4.9706     2.7594    

# Frame40

# x        y
7.1178     2.8290    

# Frame41

# x        y
8.9291     1.9204    

# Frame42

# x        y
4.9568     2.9350    

# Frame43

# x        y
7.1642     2.8530    

# Frame44

# x        y
8.9913     1.9540    

# Frame45

# x        y
4.9432     3.1077    

# Frame46

# x        y
7.1528     2.8839    

# Frame47

# x        y
8.9647     2.0132    

# Frame48

# x        y
4.9298     3.2776    

# Frame49

# x        y
7.1066     2.9185    

# Frame50

# x        y
8.9734     2.0671    

# Frame51

# x        y
4.9166     3.4446    

# Frame52

# x        y
7.0612     2.9526    

# Frame53

# x        y
8.9819     2.1202    

# Frame54

# x        y
4.9037     3.6088    

# Frame55

# x        y
7.0165     2.9860    

# Frame56

# x        y
8.9904     2.1723    

# Frame57

# x        y
4.8909     3.7703    

# Frame58

# x        y
6.9726     3.0190    

# Frame59

# x        y
8.9904     2.2353    

# Frame60

# x        y
4.8784     3.9291    

# Frame61

# x        y
6.9294     3.0513    

# Frame62

# x        y
8.9904     2.2973    

# Frame63

# x        y
4.8661     4.0852    

# Frame64

# x        y
6.8870     3.0832    

# Frame65

# x        y
8.9904     2.3582    

# Frame66

# x        y
4.8540     4.2388    

# Frame67

# x        y
6.8452     3.1145    

# Frame68

# x        y
8.9904     2.4181    

# Frame69

# x        y
4.8421     4.3898    

# Frame70

# x        y
6.8042     3.1452    

# Frame71

# x        y
8.9904     2.4771    

# Frame72

# x        y
4.8304     4.5382    

# Frame73

# x        y
6.7638     3.1755    

# Frame74

# x        y
8.9904     2.5350    

# Frame75

# x        y
4.8189     4.6842    

# Frame76

# x        y
6.7241     3.2053    

# Frame77

# x        y
8.9904     2.5919    

# Frame78

# x        y
4.8076     4.8278    

# Frame79

# x        y
6.6851     3.2345    

# Frame80

# x        y
8.9904     2.6480    

# Frame81

# x        y
4.7965     4.9690    

# Frame82

# x        y
6.6467     3.2633    

# Frame83

# x        y
8.9904     2.7030    

# Frame84

# x        y
4.6973     4.9442    

# Frame85

# x        y
6.6089     3.2916    

# Frame86

# x        y
8.9904     2.7572    

# Frame87

# x        y
4.5693     4.8760    

# Frame88

# x        y
6.5718     3.3194    

# Frame89

# x        y
8.9904     2.8105    

# Frame90

# x        y
4.4435     4.8089    

# Frame91

# x        y
6.5353     3.3468    

# Frame92

# x        y
8.9904     2.8628    

# Frame93

# x        y
4.3198     4.7429    

# Frame94

# x        y
6.4994     3.3737    

# Frame95

# x        y
8.9904     2.9143    

# Frame96

# x        y
4.1982     4.6780    

# Frame97

# x        y
6.4641     3.4001    

# Frame98

# x        y
8.9904     2.9650    

# Frame99

# x        y
4.0786     4.6142    

# Frame100

# x        y
6.4294     3.4262    

# Frame101

# x        y
8.9904     3.0148    

# Frame102

# x        y
3.9609     4.5514    

# Frame103

# x        y
6.3953     3.4517    

# Frame104

# x        y
8.9904     3.0638    

# Frame105

# x        y
3.8453     4.4897    

# Frame106

# x        y
6.3617     3.4769    

# Frame107

# x        y
8.9904     3.1119    

# Frame108

# x        y
3.7315     4.4290    

# Frame109

# x        y
6.3287     3.5016    

# Frame110

# x        y
8.9904     3.1593    

# Frame111

# x        y
3.6197     4.3694    

# Frame112

# x        y
6.2963     3.5260    

# Frame113

# x        y
8.9904     3.2058    

# Frame114

# x        y
3.5097     4.3107    

# Frame115

# x        y
6.2644     3.5499    

# Frame116

# x        y
8.9904     3.2516    

# Frame117

# x        y
3.4016     4.2530    

# Frame118

# x        y
6.2330     3.5734    

# Frame119

# x        y
8.9904     3.2966    

# Frame120

# x        y
3.2952     4.1963    

# Frame121

# x        y
6.2021     3.5965    

# Frame122

# x        y
8.9904     3.3409    

# Frame123

# x        y
3.1907     4.1405    

# Frame124

# x        y
6.1718     3.6193    

# Frame125

# x        y
8.9904     3.3844    

# Frame126

# x        y
3.0878     4.0856    

# Frame127

# x        y
6.1420     3.6416    

# Frame128

# x        y
8.9904     3.4272    

# Frame129

# x        y
2.9867     4.0317    

# Frame130

# x        y
6.1126     3.6636    

# Frame131

# x        y
8.9904     3.4693    

# Frame132

# x        y
2.8873     3.9786    

# Frame133

# x        y
6.0838     3.6852    

# Frame134

# x        y
8.9904     3.5107    

# Frame135

# x        y
2.7895     3.9265    

# Frame136

# x        y
6.0554     3.7065    

# Frame137

# x        y
8.9904     3.5514    

# Frame138

# x        y
2.6934     3.8752    

# Frame139

# x        y
6.0275     3.7274    

# Frame140

# x        y
8.9904     3.5914    

# Frame141

# x        y
2.5988     3.8248    

# Frame142

# x        y
6.0001     3.7480    

# Frame143

# x        y
8.9904     3.6308    

# Frame144

# x        y
2.5059     3.7752    

# Frame145

# x        y
5.9731     3.7682    

# Frame146

# x        y
8.9904     3.6695    

# Frame147

# x        y
2.4145     3.7264    

# Frame148

# x        y
5.9466     3.7881    

# Frame149

# x        y
8.9904     3.7076    

# Frame150

# x        y
2.3246     3.6784    

# Frame151

# x        y
5.9205     3.8076    

# Frame152

# x        y
8.9904     3.7450    

# Frame153

# x        y
2.2362     3.6313    

# Frame154

# x        y
5.8949     3.8269    

# Frame155

# x        y
8.9904     3.7818    

# Frame156

# x        y
2.1493     3.5849    

# Frame157

# x        y
5.8697     3.8458    

# Frame158

# x        y
8.9904     3.8180    

# Frame159

# x        y
2.0638     3.5393    

# Frame160

# x        y
5.8449     3.8644    

# Frame161

# x        y
8.9904     3.8535    

# Frame162

# x        y
1.9797     3.4945    

# Frame163

# x        y
5.8205     3.8826    

# Frame164

# x        y
8.9904     3.8885    

# Frame165

# x        y
1.8971     3.4504    

# Frame166

# x        y
5.7965     3.9006    

# Frame167

# x        y
8.9904     3.9229    

# Frame168

# x        y
1.8158     3.4070    

# Frame169

# x        y
5.7729     3.9183    

# Frame170

# x        y
8.9904     3.9568    

# Frame171

# x        y
1.7359     3.3644    

# Frame172

# x        y
5.7497     3.9357    

# Frame173

# x        y
8.9904     3.9900    

# Frame174

# x        y
1.6573     3.3225    

# Frame175

# x        y
5.7269     3.9528    

# Frame176

# x        y
8.9904     4.0228    

# Frame177

# x        y
1.5801     3.2813    

# Frame178

# x        y
5.7045     3.9696    

# Frame179

# x        y
8.9904     4.0549    

# Frame180

# x        y
1.5041     3.2407    

# Frame181

# x        y
5.6825     3.9861    

# Frame182

# x        y
8.9904     4.0866    

# Frame183

# x        y
1.4294     3.2009    

# Frame184

# x        y
5.6608     4.0023    

# Frame185

# x        y
8.9904     4.1177    

# Frame186

# x        y
1.3559     3.1617    

# Frame187

# x        y
5.6395     4.0183    

# Frame188

# x        y
8.9904     4.1482    

# Frame189

# x        y
1.2836     3.1231    

# Frame190

# x        y
5.6185     4.0340    

# Frame191

# x        y
8.9904     4.1783    

# Frame192

# x        y
1.2126     3.0852    

# Frame193

# x        y
5.5979     4.0495    

# Frame194

# x        y
8.9904     4.2079    

# Frame195

# x        y
1.1427     3.0479    

# Frame196

# x        y
5.5777     4.0647    

# Frame197

# x        y
8.9904     4.2370    

# Frame198

# x        y
1.0740     3.0113    

# Frame199

# x        y
5.5577     4.0796    

# Frame200

# x        y
8.9904     4.2656    

# Frame201

# x        y
1.0065     2.9753    

# Frame202

# x        y
5.5381     4.0943    

# Frame203

# x        y
8.9904     4.2937    

# Frame204

# x        y
1.0397     2.9295    

# Frame205

# x        y
5.5189     4.1087    

# Frame206

# x        y
8.9904     4.3214    

# Frame207

# x        y
1.0724     2.8844    

# Frame208

# x        y
5.4999     4.1230    

# Frame209

# x        y
8.9904     4.3485    

# Frame210

# x        y
1.1045     2.8401    

# Frame211

# x        y
5.4813     4.1369    

# Frame212

# x        y
8.9904     4.3753    

# Frame213

# x        y
1.1361     2.7965    

# Frame214

# x        y
5.4629     4.1507    

# Frame215

# x        y
8.9904     4.4016    

# Frame216

# x        y
1.1671     2.7537    

# Frame217

# x        y
