# x        y
2.6739     2.3209    

# Frame1

# x        y
2.5538     4.5036    

# Frame2

# x        y
3.6537     6.1674    

# Frame3

# x        y
2.9257     1.8893    

# Frame4

# x        y
2.7611     4.1683    

# Frame5

# x        y
3.6537     6.1674    

# Frame6

# x        y
3.2593     1.3238    

# Frame7

# x        y
2.8790     3.9798    

# Frame8

# x        y
3.6537     6.1674    

# Frame9

# x        y
3.6316     1.1185    

# Frame10

# x        y
2.9948     3.7944    

# Frame11

# x        y
3.6537     6.1674    

# Frame12

# x        y
4.0605     1.3920    

# Frame13

# x        y
3.1088     3.6121    

# Frame14

# x        y
3.6537     6.1674    

# Frame15

# x        y
4.4823     1.6608    

# Frame16

# x        y
3.2208     3.4329    

# Frame17

# x        y
3.6537     6.1674    

# Frame18

# x        y
4.8971     1.9252    

# Frame19

# x        y
3.3310     3.2566    

# Frame20

# x        y
3.6537     6.1674    

# Frame21

# x        y
5.3050     2.1852    

# Frame22

# x        y
3.4394     3.0833    

# Frame23

# x        y
3.6537     6.1674    

# Frame24

# x        y
5.7061     2.4409    

# Frame25

# x        y
3.5459     2.9129    

# Frame26

# x        y
3.6537     6.1674    

# Frame27

# x        y
6.1005     2.6923    

# Frame28

# x        y
3.6506     2.7453    

# Frame29

# x        y
3.6537     6.1674    

# Frame30

# x        y
6.4883     2.9395    

# Frame31

# x        y
3.7537     2.5805    

# Frame32

# x        y
3.6537     6.1674    

# Frame33

# x        y
6.8696     3.1826    

# Frame34

# x        y
3.8550     2.4184    

# Frame35

# x        y
3.6537     6.1674    

# Frame36

# x        y
7.2446     3.4216    

# Frame37

# x        y
3.9546     2.2591    

# Frame38

# x        y
3.6537     6.1674    

# Frame39

# x        y
7.6134     3.6567    

# Frame40

# x        y
4.0525     2.1024    

# Frame41

# x        y
3.6537     6.1674    

# Frame42

# x        y
7.9760     3.8878    

# Frame43

# x        y
4.1488     1.9483    

# Frame44

# x        y
3.6537     6.1674    

# Frame45

# x        y
7.7598     4.0437    

# Frame46

# x        y
4.2435     1.7968    

# Frame47

# x        y
3.6537     6.1674    

# Frame48

# x        y
7.5188     4.1947    

# Frame49

# x        y
4.3367     1.6478    

# Frame50

# x        y
3.6537     6.1674    

# Frame51

# x        y
7.2819     4.3433    

# Frame52

# x        y
4.4283     1.5013    

# Frame53

# x        y
3.6537     6.1674    

# Frame54

# x        y
7.0488     4.4893    

# Frame55

# x        y
4.5183     1.3572    

# Frame56

# x        y
3.6537     6.1674    

# Frame57

# x        y
6.8197     4.6329    

# Frame58

# x        y
4.6069     1.2156    

# Frame59

# x        y
3.6537     6.1674    

# Frame60

# x        y
6.5943     4.7741    

# Frame61

# x        y
4.6939     1.0763    

# Frame62

# x        y
3.6537     6.1674    

# Frame63

# x        y
6.3728     4.9130    

# Frame64

# x        y
4.6811     1.0322    

# Frame65

# x        y
3.6537     6.1674    

# Frame66

# x        y
6.1549     5.0495    

# Frame67

# x        y
4.5273     1.0996    

# Frame68

# x        y
3.6537     6.1674    

# Frame69

# x        y
5.9406     5.1838    

# Frame70

# x        y
4.3760     1.1658    

# Frame71

# x        y
3.6537     6.1674    

# Frame72

# x        y
5.7299     5.3158    

# Frame73

# x        y
4.2272     1.2309    

# Frame74

# x        y
3.6537     6.1674    

# Frame75

# x        y
5.5228     5.4457    

# Frame76

# x        y
4.0810     1.2950    

# Frame77

# x        y
3.6537     6.1674    

# Frame78

# x        y
5.4635     5.4816    

# Frame79

# x        y
3.9371     1.3579    

# Frame80

# x        y
3.5093     6.2591    

# Frame81

# x        y
5.4127     5.5111    

# Frame82

# x        y
3.7957     1.4199    

# Frame83

# x        y
3.3598     6.3552    

# Frame84

# x        y
5.3627     5.5401    

# Frame85

# x        y
3.6566     1.4808    

# Frame86

# x        y
3.2128     6.4497    

# Frame87

# x        y
5.3136     5.5686    

# Frame88

# x        y
3.5198     1.5406    

# Frame89

# x        y
3.0682     6.5426    

# Frame90

# x        y
5.2653     5.5966    

# Frame91

# x        y
3.3853     1.5995    

# Frame92

# x        y
2.9260     6.6340    

# Frame93

# x        y
5.2177     5.6241    

# Frame94

# x        y
3.2531     1.6574    

# Frame95

# x        y
2.7863     6.7238    

# Frame96

# x        y
5.1710     5.6512    

# Frame97

# x        y
3.1231     1.7143    

# Frame98

# x        y
2.7716     6.7838    

# Frame99

# x        y
5.1251     5.6779    

# Frame100

# x        y
2.9952     1.7703    

# Frame101

# x        y
2.8590     6.8196    

# Frame102

# x        y
5.0799     5.7040    

# Frame103

# x        y
2.8695     1.8254    

# Frame104

# x        y
2.9449     6.8549    

# Frame105

# x        y
5.0355     5.7298    

# Frame106

# x        y
2.7458     1.8795    

# Frame107

# x        y
3.0295     6.8895    

# Frame108

# x        y
4.9918     5.7551    

# Frame109

# x        y
2.6242     1.9327    

# Frame110

# x        y
3.1126     6.9236    

# Frame111

# x        y
4.9488     5.7800    

# Frame112

# x        y
2.5047     1.9851    

# Frame113

# x        y
3.1943     6.9571    

# Frame114

# x        y
4.9066     5.8045    

# Frame115

# x        y
2.3871     2.0365    

# Frame116

# x        y
3.2746     6.9901    

# Frame117

# x        y
4.9079     5.8033    

# Frame118

# x        y
2.2715     2.0871    

# Frame119

# x        y
3.3108     7.0478    

# Frame120

# x        y
4.9259     5.7930    

# Frame121

# x        y
2.1578     2.1369    

# Frame122

# x        y
3.3296     7.1137    

# Frame123

# x        y
4.9437     5.7828    

# Frame124

# x        y
2.0460     2.1858    

# Frame125

# x        y
3.3481     7.1784    

# Frame126

# x        y
4.9612     5.7728    

# Frame127

# x        y
1.9361     2.2340    

# Frame128

# x        y
3.3663     7.2421    

# Frame129

# x        y
4.9783     5.7630    

# Frame130

# x        y
1.8280     2.2813    

# Frame131

# x        y
3.3841     7.3048    

# Frame132

# x        y
4.9952     5.7534    

# Frame133

# x        y
1.7217     2.3278    

# Frame134

# x        y
3.4017     7.3663    

# Frame135

# x        y
5.0119     5.7439    

# Frame136

# x        y
1.6290     2.3711    

# Frame137

# x        y
3.4190     7.4269    

# Frame138

# x        y
5.0282     5.7346    

# Frame139

# x        y
1.6940     2.4031    

# Frame140

# x        y
3.4360     7.4864    

# Frame141

# x        y
5.0442     5.7254    

# Frame142

# x        y
1.7579     2.4346    

# Frame143

# x        y
3.4527     7.5450    

# Frame144

# x        y
5.0600     5.7164    

# Frame145

# x        y
1.8208     2.4656    

# Frame146

# x        y
3.4691     7.6026    

# Frame147

# x        y
5.0756     5.7075    

# Frame148

# x        y
1.8826     2.4961    

# Frame149

# x        y
3.4852     7.6592    

# Frame150

# x        y
5.0908     5.6988    

# Frame151

# x        y
1.9434     2.5260    

# Frame152

# x        y
3.5011     7.7149    

# Frame153

# x        y
5.1059     5.6902    

# Frame154

# x        y
2.0032     2.5555    

# Frame155

# x        y
3.5167     7.7696    

# Frame156

# x        y
5.1206     5.6818    

# Frame157

# x        y
2.0620     2.5844    

# Frame158

# x        y
3.5321     7.8234    

# Frame159

# x        y
5.1352     5.6735    

# Frame160

# x        y
2.1198     2.6129    

# Frame161

# x        y
3.5472     7.8764    

# Frame162

# x        y
5.1494     5.6654    

# Frame163

# x        y
2.1766     2.6409    

# Frame164

# x        y
3.5620     7.9284    

# Frame165

# x        y
5.1635     5.6573    

# Frame166

# x        y
2.2325     2.6684    

# Frame167

# x        y
3.5766     7.9796    

# Frame168

# x        y
5.1773     5.6495    

# Frame169

# x        y
2.2874     2.6955    

# Frame170

# x        y
3.5910     8.0299    

# Frame171

# x        y
5.1909     5.6417    

# Frame172

# x        y
2.3415     2.7221    

# Frame173

# x        y
3.6051     8.0794    

# Frame174

# x        y
5.2042     5.6341    

# Frame175

# x        y
2.3946     2.7483    

# Frame176

# x        y
3.6190     8.1281    

# Frame177

# x        y
5.2173     5.6266    

# Frame178

# x        y
2.4469     2.7741    

# Frame179

# x        y
3.6326     8.1760    

# Frame180

# x        y
5.2302     5.6192    

# Frame181

# x        y
2.4983     2.7994    

# Frame182

# x        y
3.6461     8.2230    

# Frame183

# x        y
5.2429     5.6120    

# Frame184

# x        y
2.5488     2.8243    

# Frame185

# x        y
3.6593     8.2693    

# Frame186

# x        y
5.2554     5.6049    

# Frame187

# x        y
2.5985     2.8488    

# Frame188

# x        y
3.6723     8.3148    

# Frame189

# x        y
5.2677     5.5978    

# Frame190

# x        y
2.6474     2.8728    

# Frame191

# x        y
3.6850     8.3595    

# Frame192

# x        y
5.2798     5.5910    

# Frame193

# x        y
2.6954     2.8965    

# Frame194

# x        y
3.6976     8.4035    

# Frame195

# x        y
5.2916     5.5842    

# Frame196

# x        y
2.7426     2.9198    

# Frame197

# x        y
3.7099     8.4468    

# Frame198

# x        y
5.3033     5.5775    

# Frame199

# x        y
2.7891     2.9427    

# Frame200

# x        y
3.7220     8.4894    

# Frame201

# x        y
5.3148     5.5710    

# Frame202

# x        y
2.8348     2.9652    

# Frame203

# x        y
3.7340     8.5312    

# Frame204

# x        y
5.3261     5.5645    

# Frame205

# x        y
2.8797     2.9873    

# Frame206

# x        y
3.7457     8.5723    

# Frame207

# x        y
5.3372     5.5582    

# Frame208

# x        y
2.9239     3.0091    

# Frame209

# x        y
3.7573     8.6128    

# Frame210

# x        y
5.3481     5.5520    

# Frame211

# x        y
2.9673     3.0305    

# Frame212

# x        y
3.7686     8.6526    

# Frame213

# x        y
5.3588     5.5458    

# Frame214

# x        y
3.0100     3.0515    

# Frame215

# x        y
3.7798     8.6917    

# Frame216

# x        y
5.3694     5.5398    

# Frame217

# x        y
