# x        y
2.5152     5.9177    

# Frame1

# x        y
2.5765     3.3653    

# Frame2

# x        y
4.5320     2.9717    

# Frame3

# x        y
2.6290     6.3723    

# Frame4

# x        y
2.6781     3.7108    

# Frame5

# x        y
4.5320     2.9717    

# Frame6

# x        y
2.7858     6.9994    

# Frame7

# x        y
2.7564     3.6092    

# Frame8

# x        y
4.8071     2.7680    

# Frame9

# x        y
2.9399     7.6161    

# Frame10

# x        y
2.8334     3.5093    

# Frame11

# x        y
5.0777     2.5677    

# Frame12

# x        y
3.0915     8.2225    

# Frame13

# x        y
2.9091     3.4111    

# Frame14

# x        y
5.3437     2.3707    

# Frame15

# x        y
3.2406     8.8188    

# Frame16

# x        y
2.9835     3.3146    

# Frame17

# x        y
5.6053     2.1770    

# Frame18

# x        y
3.3872     9.4051    

# Frame19

# x        y
3.0567     3.2196    

# Frame20

# x        y
5.8625     1.9865    

# Frame21

# x        y
3.5313     9.9817    

# Frame22

# x        y
3.1287     3.1262    

# Frame23

# x        y
6.1154     1.7992    

# Frame24

# x        y
3.6731     10.5487   

# Frame25

# x        y
3.1994     3.0344    

# Frame26

# x        y
6.3641     1.6150    

# Frame27

# x        y
3.8125     11.1062   

# Frame28

# x        y
3.2690     2.9441    

# Frame29

# x        y
6.6087     1.4339    

# Frame30

# x        y
3.9495     11.6544   

# Frame31

# x        y
3.3375     2.8554    

# Frame32

# x        y
6.8492     1.2558    

# Frame33

# x        y
4.0843     12.1935   

# Frame34

# x        y
3.4048     2.7681    

# Frame35

# x        y
7.0857     1.0807    

# Frame36

# x        y
4.2168     12.7236   

# Frame37

# x        y
3.4709     2.6822    

# Frame38

# x        y
7.2548     1.0479    

# Frame39

# x        y
4.3472     13.2449   

# Frame40

# x        y
3.5360     2.5978    

# Frame41

# x        y
7.3586     1.1326    

# Frame42

# x        y
4.4753     13.7575   

# Frame43

# x        y
3.6000     2.5148    

# Frame44

# x        y
7.4607     1.2158    

# Frame45

# x        y
4.6013     14.2615   

# Frame46

# x        y
3.6629     2.4331    

# Frame47

# x        y
7.5611     1.2977    

# Frame48

# x        y
4.7252     14.7572   

# Frame49

# x        y
3.7248     2.3529    

# Frame50

# x        y
7.6598     1.3782    

# Frame51

# x        y
4.8471     15.2445   

# Frame52

# x        y
3.7856     2.2740    

# Frame53

# x        y
7.7569     1.4573    

# Frame54

# x        y
4.9669     15.7238   

# Frame55

# x        y
3.8455     2.1963    

# Frame56

# x        y
7.8523     1.5352    

# Frame57

# x        y
4.9945     15.8368   

# Frame58

# x        y
3.9043     2.1200    

# Frame59

# x        y
7.9462     1.6117    

# Frame60

# x        y
4.9855     15.8003   

# Frame61

# x        y
3.9621     2.0450    

# Frame62

# x        y
8.0385     1.6870    

# Frame63

# x        y
4.9767     15.7644   

# Frame64

# x        y
4.0190     1.9712    

# Frame65

# x        y
8.1293     1.7610    

# Frame66

# x        y
4.9679     15.7291   

# Frame67

# x        y
4.0750     1.8986    

# Frame68

# x        y
8.2185     1.8338    

# Frame69

# x        y
4.9593     15.6945   

# Frame70

# x        y
4.1300     1.8272    

# Frame71

# x        y
8.3063     1.9054    

# Frame72

# x        y
4.9508     15.6603   

# Frame73

# x        y
4.1841     1.7571    

# Frame74

# x        y
8.3926     1.9757    

# Frame75

# x        y
4.9425     15.6268   

# Frame76

# x        y
4.2372     1.6881    

# Frame77

# x        y
8.4477     2.0394    

# Frame78

# x        y
4.9343     15.5938   

# Frame79

# x        y
4.2895     1.6202    

# Frame80

# x        y
8.3863     2.0842    

# Frame81

# x        y
4.9262     15.5614   

# Frame82

# x        y
4.3410     1.5535    

# Frame83

# x        y
8.3259     2.1282    

# Frame84

# x        y
4.9182     15.5295   

# Frame85

# x        y
4.3915     1.4879    

# Frame86

# x        y
8.2665     2.1716    

# Frame87

# x        y
4.9104     15.4982   

# Frame88

# x        y
4.4413     1.4234    

# Frame89

# x        y
8.2080     2.2142    

# Frame90

# x        y
4.9027     15.4674   

# Frame91

# x        y
4.4902     1.3600    

# Frame92

# x        y
8.1506     2.2561    

# Frame93

# x        y
4.8952     15.4370   

# Frame94

# x        y
4.5383     1.2976    

# Frame95

# x        y
8.0941     2.2973    

# Frame96

# x        y
4.8877     15.4072   

# Frame97

# x        y
4.5855     1.2362    

# Frame98

# x        y
8.0386     2.3378    

# Frame99

# x        y
4.8804     15.3779   

# Frame100

# x        y
4.6320     1.1759    

# Frame101

# x        y
7.9840     2.3776    

# Frame102

# x        y
4.8732     15.3491   

# Frame103

# x        y
4.6778     1.1166    

# Frame104

# x        y
7.9303     2.4168    

# Frame105

# x        y
4.8661     15.3208   

# Frame106

# x        y
4.7227     1.0583    

# Frame107

# x        y
7.8774     2.4553    

# Frame108

# x        y
4.8591     15.2929   

# Frame109

# x        y
4.7669     1.0009    

# Frame110

# x        y
7.8255     2.4932    

# Frame111

# x        y
4.8523     15.2655   

# Frame112

# x        y
4.8322     1.0291    

# Frame113

# x        y
7.7744     2.5305    

# Frame114

# x        y
4.8456     15.2386   

# Frame115

# x        y
4.8965     1.0569    

# Frame116

# x        y
7.7242     2.5671    

# Frame117

# x        y
4.8389     15.2121   

# Frame118

# x        y
4.9596     1.0841    

# Frame119

# x        y
7.6749     2.6031    

# Frame120

# x        y
4.8324     15.1860   

# Frame121

# x        y
5.0217     1.1109    

# Frame122

# x        y
7.6263     2.6385    

# Frame123

# x        y
4.8260     15.1604   

# Frame124

# x        y
5.0828     1.1373    

# Frame125

# x        y
7.5786     2.6734    

# Frame126

# x        y
4.8197     15.1352   

# Frame127

# x        y
5.1428     1.1632    

# Frame128

# x        y
7.5316     2.7076    

# Frame129

# x        y
4.8135     15.1104   

# Frame130

# x        y
5.2018     1.1887    

# Frame131

# x        y
7.4854     2.7413    

# Frame132

# x        y
4.8074     15.0861   

# Frame133

# x        y
5.2599     1.2138    

# Frame134

# x        y
7.4400     2.7744    

# Frame135

# x        y
4.8015     15.0621   

# Frame136

# x        y
5.3170     1.2384    

# Frame137

# x        y
7.3954     2.8070    

# Frame138

# x        y
4.7956     15.0385   

# Frame139

# x        y
5.3731     1.2627    

# Frame140

# x        y
7.3515     2.8390    

# Frame141

# x        y
4.7898     15.0154   

# Frame142

# x        y
5.4283     1.2865    

# Frame143

# x        y
7.3083     2.8705    

# Frame144

# x        y
4.7841     14.9926   

# Frame145

# x        y
5.4826     1.3099    

# Frame146

# x        y
7.2659     2.9014    

# Frame147

# x        y
4.7785     14.9702   

# Frame148

# x        y
5.5360     1.3330    

# Frame149

# x        y
7.2242     2.9319    

# Frame150

# x        y
4.7730     14.9482   

# Frame151

# x        y
5.5885     1.3557    

# Frame152

# x        y
7.1831     2.9618    

# Frame153

# x        y
4.7676     14.9265   

# Frame154

# x        y
5.6401     1.3779    

# Frame155

# x        y
7.1428     2.9913    

# Frame156

# x        y
4.7622     14.9052   

# Frame157

# x        y
5.6909     1.3999    

# Frame158

# x        y
7.1031     3.0202    

# Frame159

# x        y
4.7570     14.8843   

# Frame160

# x        y
5.7408     1.4214    

# Frame161

# x        y
7.0640     3.0487    

# Frame162

# x        y
4.7519     14.8637   

# Frame163

# x        y
5.7898     1.4426    

# Frame164

# x        y
7.0257     3.0767    

# Frame165

# x        y
4.7468     14.8435   

# Frame166

# x        y
5.8381     1.4634    

# Frame167

# x        y
6.9879     3.1042    

# Frame168

# x        y
4.7418     14.8235   

# Frame169

# x        y
5.8606     1.4736    

# Frame170

# x        y
6.9758     3.1415    

# Frame171

# x        y
4.7369     14.8040   

# Frame172

# x        y
5.8685     1.4826    

# Frame173

# x        y
6.9780     3.1793    

# Frame174

# x        y
4.7321     14.7847   

# Frame175

# x        y
5.8764     1.4914    

# Frame176

# x        y
6.9802     3.2165    

# Frame177

# x        y
4.7274     14.7658   

# Frame178

# x        y
5.8841     1.5001    

# Frame179

# x        y
6.9823     3.2531    

# Frame180

# x        y
4.7227     14.7472   

# Frame181

# x        y
5.8917     1.5086    

# Frame182

# x        y
6.9844     3.2890    

# Frame183

# x        y
4.7181     14.7289   

# Frame184

# x        y
5.8992     1.5169    

# Frame185

# x        y
6.9864     3.3244    

# Frame186

# x        y
4.7136     14.7109   

# Frame187

# x        y
5.9065     1.5252    

# Frame188

# x        y
6.9884     3.3591    

# Frame189

# x        y
4.7092     14.6932   

# Frame190

# x        y
5.9137     1.5333    

# Frame191

# x        y
6.9904     3.3933    

# Frame192

# x        y
4.7049     14.6757   

# Frame193

# x        y
5.9208     1.5412    

# Frame194

# x        y
6.9924     3.4269    

# Frame195

# x        y
4.7006     14.6586   

# Frame196

# x        y
5.9278     1.5491    

# Frame197

# x        y
6.9943     3.4600    

# Frame198

# x        y
4.6964     14.6418   

# Frame199

# x        y
5.9347     1.5568    

# Frame200

# x        y
6.9962     3.4925    

# Frame201

# x        y
4.6922     14.6253   

# Frame202

# x        y
5.9414     1.5643    

# Frame203

# x        y
6.9980     3.5245    

# Frame204

# x        y
4.6882     14.6090   

# Frame205

# x        y
5.9481     1.5718    

# Frame206

# x        y
6.9998     3.5559    

# Frame207

# x        y
4.6842     14.5930   

# Frame208

# x        y
5.9546     1.5791    

# Frame209

# x        y
7.0016     3.5868    

# Frame210

# x        y
4.6802     14.5772   

# Frame211

# x        y
5.9610     1.5863    

# Frame212

# x        y
7.0034     3.6172    

# Frame213

# x        y
4.6764     14.5618   

# Frame214

# x        y
5.9673     1.5934    

# Frame215

# x        y
7.0051     3.6471    

# Frame216

# x        y
4.6726     14.5465   

# Frame217

# x        y
