# x        y
4.2872     3.9802    

# Frame1

# x        y
4.9986     2.1167    

# Frame2

# x        y
2.2427     2.1440    

# Frame3

# x        y
4.3102     3.9941    

# Frame4

# x        y
5.1978     2.1980    

# Frame5

# x        y
3.3707     1.0800    

# Frame6

# x        y
4.4329     4.0680    

# Frame7

# x        y
6.2327     2.6228    

# Frame8

# x        y
3.5999     1.3151    

# Frame9

# x        y
4.5535     4.1406    

# Frame10

# x        y
7.2504     3.0404    

# Frame11

# x        y
3.8253     1.5462    

# Frame12

# x        y
4.6720     4.2121    

# Frame13

# x        y
8.0536     3.3655    

# Frame14

# x        y
4.0470     1.7734    

# Frame15

# x        y
4.7886     4.2823    

# Frame16

# x        y
7.5720     3.1217    

# Frame17

# x        y
4.2649     1.9969    

# Frame18

# x        y
4.9033     4.3514    

# Frame19

# x        y
7.0985     2.8819    

# Frame20

# x        y
4.4792     2.2167    

# Frame21

# x        y
5.0161     4.4194    

# Frame22

# x        y
6.6606     2.6465    

# Frame23

# x        y
4.6623     2.4324    

# Frame24

# x        y
5.1269     4.4862    

# Frame25

# x        y
6.7413     2.4108    

# Frame26

# x        y
4.3309     2.6487    

# Frame27

# x        y
5.2359     4.5518    

# Frame28

# x        y
6.8206     2.1791    

# Frame29

# x        y
4.0051     2.8615    

# Frame30

# x        y
5.3431     4.6164    

# Frame31

# x        y
6.8987     1.9512    

# Frame32

# x        y
3.6847     3.0707    

# Frame33

# x        y
5.4486     4.6800    

# Frame34

# x        y
6.9754     1.7271    

# Frame35

# x        y
3.3696     3.2764    

# Frame36

# x        y
5.5522     4.7424    

# Frame37

# x        y
7.0509     1.5067    

# Frame38

# x        y
3.0598     3.4786    

# Frame39

# x        y
5.6542     4.8038    

# Frame40

# x        y
7.1251     1.2900    

# Frame41

# x        y
2.7552     3.6776    

# Frame42

# x        y
5.7544     4.8642    

# Frame43

# x        y
7.1980     1.0769    

# Frame44

# x        y
2.4556     3.8731    

# Frame45

# x        y
5.8530     4.9236    

# Frame46

# x        y
7.2104     1.0687    

# Frame47

# x        y
2.1610     4.0655    

# Frame48

# x        y
5.9499     4.9820    

# Frame49

# x        y
7.1852     1.1717    

# Frame50

# x        y
2.1480     4.0151    

# Frame51

# x        y
6.0452     5.0394    

# Frame52

# x        y
7.1603     1.2730    

# Frame53

# x        y
2.2700     3.8404    

# Frame54

# x        y
6.1389     5.0959    

# Frame55

# x        y
7.1359     1.3726    

# Frame56

# x        y
2.3899     3.6686    

# Frame57

# x        y
6.2311     5.1514    

# Frame58

# x        y
7.1119     1.4706    

# Frame59

# x        y
2.5079     3.4996    

# Frame60

# x        y
6.3217     5.2060    

# Frame61

# x        y
7.0882     1.5669    

# Frame62

# x        y
2.6239     3.3335    

# Frame63

# x        y
6.4108     5.2597    

# Frame64

# x        y
7.0650     1.6616    

# Frame65

# x        y
2.7379     3.1701    

# Frame66

# x        y
6.4984     5.3125    

# Frame67

# x        y
7.0422     1.7548    

# Frame68

# x        y
2.8501     3.0094    

# Frame69

# x        y
6.5846     5.3644    

# Frame70

# x        y
7.0197     1.8464    

# Frame71

# x        y
2.9604     2.8515    

# Frame72

# x        y
6.6693     5.4154    

# Frame73

# x        y
6.9976     1.9364    

# Frame74

# x        y
3.0688     2.6961    

# Frame75

# x        y
6.7526     5.4656    

# Frame76

# x        y
6.9759     2.0250    

# Frame77

# x        y
3.1754     2.5434    

# Frame78

# x        y
6.8345     5.5150    

# Frame79

# x        y
6.9546     2.1121    

# Frame80

# x        y
3.2803     2.3932    

# Frame81

# x        y
6.9151     5.5635    

# Frame82

# x        y
6.9336     2.1977    

# Frame83

# x        y
3.3834     2.2455    

# Frame84

# x        y
6.9943     5.6113    

# Frame85

# x        y
6.9129     2.2819    

# Frame86

# x        y
3.4848     2.1002    

# Frame87

# x        y
7.0722     5.6582    

# Frame88

# x        y
6.8926     2.3647    

# Frame89

# x        y
3.5845     1.9574    

# Frame90

# x        y
7.1488     5.7044    

# Frame91

# x        y
6.8726     2.4461    

# Frame92

# x        y
3.6825     1.8170    

# Frame93

# x        y
7.2242     5.7497    

# Frame94

# x        y
6.8530     2.5262    

# Frame95

# x        y
3.7789     1.6789    

# Frame96

# x        y
7.2982     5.7944    

# Frame97

# x        y
6.8337     2.6049    

# Frame98

# x        y
3.8737     1.5431    

# Frame99

# x        y
7.3711     5.8382    

# Frame100

# x        y
6.8147     2.6823    

# Frame101

# x        y
3.9670     1.4095    

# Frame102

# x        y
7.4427     5.8814    

# Frame103

# x        y
6.7961     2.7585    

# Frame104

# x        y
4.0586     1.2782    

# Frame105

# x        y
7.4794     5.8999    

# Frame106

# x        y
6.7777     2.8333    

# Frame107

# x        y
4.1488     1.1491    

# Frame108

# x        y
7.4509     5.8544    

# Frame109

# x        y
6.7596     2.9069    

# Frame110

# x        y
4.2374     1.0222    

# Frame111

# x        y
7.4230     5.8097    

# Frame112

# x        y
6.7419     2.9793    

# Frame113

# x        y
4.3279     1.0537    

# Frame114

# x        y
7.3954     5.7657    

# Frame115

# x        y
6.7244     3.0505    

# Frame116

# x        y
4.4178     1.1151    

# Frame117

# x        y
7.3684     5.7224    

# Frame118

# x        y
6.7073     3.1205    

# Frame119

# x        y
4.5063     1.1754    

# Frame120

# x        y
7.3417     5.6799    

# Frame121

# x        y
6.6904     3.1893    

# Frame122

# x        y
4.5932     1.2348    

# Frame123

# x        y
7.3156     5.6381    

# Frame124

# x        y
6.6738     3.2570    

# Frame125

# x        y
4.6787     1.2932    

# Frame126

# x        y
7.2898     5.5970    

# Frame127

# x        y
6.6575     3.3236    

# Frame128

# x        y
4.7628     1.3506    

# Frame129

# x        y
7.2645     5.5565    

# Frame130

# x        y
6.6414     3.3890    

# Frame131

# x        y
4.8455     1.4070    

# Frame132

# x        y
7.2396     5.5168    

# Frame133

# x        y
6.6257     3.4534    

# Frame134

# x        y
4.9268     1.4625    

# Frame135

# x        y
7.2152     5.4776    

# Frame136

# x        y
6.6101     3.5166    

# Frame137

# x        y
5.0068     1.5171    

# Frame138

# x        y
7.1961     5.4673    

# Frame139

# x        y
6.5898     3.5508    

# Frame140

# x        y
5.0854     1.5707    

# Frame141

# x        y
7.1836     5.5022    

# Frame142

# x        y
6.5637     3.5392    

# Frame143

# x        y
5.1627     1.6235    

# Frame144

# x        y
7.1714     5.5366    

# Frame145

# x        y
6.5379     3.5278    

# Frame146

# x        y
5.2387     1.6754    

# Frame147

# x        y
7.1593     5.5704    

# Frame148

# x        y
6.5126     3.5166    

# Frame149

# x        y
5.3135     1.7264    

# Frame150

# x        y
7.1474     5.6037    

# Frame151

# x        y
6.4877     3.5056    

# Frame152

# x        y
5.3870     1.7766    

# Frame153

# x        y
7.1357     5.6363    

# Frame154

# x        y
6.4873     3.5186    

# Frame155

# x        y
5.4351     1.8021    

# Frame156

# x        y
7.1243     5.6685    

# Frame157

# x        y
6.5209     3.5607    

# Frame158

# x        y
5.4486     1.7978    

# Frame159

# x        y
7.1130     5.7001    

# Frame160

# x        y
6.5539     3.6022    

# Frame161

# x        y
5.4618     1.7936    

# Frame162

# x        y
7.1019     5.7312    

# Frame163

# x        y
6.5863     3.6430    

# Frame164

# x        y
5.4749     1.7894    

# Frame165

# x        y
7.0910     5.7617    

# Frame166

# x        y
6.6182     3.6831    

# Frame167

# x        y
5.4877     1.7853    

# Frame168

# x        y
7.0802     5.7918    

# Frame169

# x        y
6.6495     3.7225    

# Frame170

# x        y
5.5002     1.7813    

# Frame171

# x        y
7.0697     5.8213    

# Frame172

# x        y
6.6804     3.7613    

# Frame173

# x        y
5.5126     1.7773    

# Frame174

# x        y
7.0593     5.8504    

# Frame175

# x        y
6.7107     3.7994    

# Frame176

# x        y
5.5248     1.7734    

# Frame177

# x        y
7.0491     5.8789    

# Frame178

# x        y
6.7405     3.8369    

# Frame179

# x        y
5.5368     1.7696    

# Frame180

# x        y
7.0391     5.9070    

# Frame181

# x        y
6.7699     3.8738    

# Frame182

# x        y
5.5485     1.7658    

# Frame183

# x        y
7.0292     5.9347    

# Frame184

# x        y
6.7987     3.9101    

# Frame185

# x        y
5.5601     1.7621    

# Frame186

# x        y
7.0195     5.9618    

# Frame187

# x        y
6.8270     3.9457    

# Frame188

# x        y
5.5715     1.7585    

# Frame189

# x        y
7.0099     5.9885    

# Frame190

# x        y
6.8549     3.9808    

# Frame191

# x        y
5.5827     1.7549    

# Frame192

# x        y
7.0006     6.0148    

# Frame193

# x        y
6.8823     4.0152    

# Frame194

# x        y
5.5937     1.7514    

# Frame195

# x        y
6.9913     6.0406    

# Frame196

# x        y
6.9093     4.0491    

# Frame197

# x        y
5.6045     1.7479    

# Frame198

# x        y
6.9826     6.0709    

# Frame199

# x        y
6.9355     4.0776    

# Frame200

# x        y
5.6151     1.7445    

# Frame201

# x        y
6.9740     6.1005    

# Frame202

# x        y
6.9612     4.1058    

# Frame203

# x        y
5.6256     1.7412    

# Frame204

# x        y
6.9656     6.1296    

# Frame205

# x        y
6.9865     4.1335    

# Frame206

# x        y
5.6359     1.7379    

# Frame207

# x        y
6.9573     6.1582    

# Frame208

# x        y
7.0114     4.1607    

# Frame209

# x        y
5.6460     1.7346    

# Frame210

# x        y
6.9491     6.1863    

# Frame211

# x        y
7.0359     4.1875    

# Frame212

# x        y
5.6559     1.7315    

# Frame213

# x        y
6.9411     6.2140    

# Frame214

# x        y
7.0599     4.2138    

# Frame215

# x        y
5.6657     1.7283    

# Frame216

# x        y
6.9332     6.2412    

# Frame217

# x        y
