# x        y
3.0359     19.3551   
2.6470     22.1737   
16.6285    20.2265   
12.9975    2.0195    
1.3589     20.4352   
13.5632    29.9949   

# Frame1

# x        y
3.0460     19.1180   
3.0271     21.5586   
16.6285    20.2265   
12.9975    2.0195    
1.3338     20.1450   
13.5632    29.9949   

# Frame2

# x        y
3.0598     18.7933   
3.4024     21.1528   
16.6285    20.2265   
12.9975    2.0195    
1.3038     19.7520   
13.5632    29.9949   

# Frame3

# x        y
3.0734     18.4740   
3.7713     20.7538   
16.6285    20.2265   
12.9975    2.0195    
1.2744     19.3655   
13.5632    29.9949   

# Frame4

# x        y
3.0868     18.1601   
4.1342     20.3615   
16.6285    20.2265   
12.9975    2.0195    
1.2454     18.9855   
13.5632    29.9949   

# Frame5

# x        y
3.0999     17.8514   
4.4909     19.9757   
16.6285    20.2265   
12.9975    2.0195    
1.2169     18.6118   
13.5632    29.9949   

# Frame6

# x        y
3.1128     17.5478   
4.8418     19.5963   
16.6285    20.2265   
12.9975    2.0195    
1.1889     18.2444   
13.5632    29.9949   

# Frame7

# x        y
3.1255     17.2493   
5.1868     19.2233   
16.6285    20.2265   
12.9975    2.0195    
1.1613     17.8831   
13.5632    29.9949   

# Frame8

# x        y
3.1380     16.9558   
5.5260     18.8564   
16.6285    20.2265   
12.9975    2.0195    
1.1342     17.5278   
13.5632    29.9949   

# Frame9

# x        y
3.1503     16.6671   
5.8596     18.4957   
16.6285    20.2265   
12.9975    2.0195    
1.1076     17.1784   
13.5632    29.9949   

# Frame10

# x        y
3.1624     16.3833   
6.1876     18.1410   
16.6285    20.2265   
12.9975    2.0195    
1.0814     16.8348   
13.5632    29.9949   

# Frame11

# x        y
3.1743     16.1042   
6.5102     17.7922   
16.6285    20.2265   
12.9975    2.0195    
1.0556     16.4970   
13.5632    29.9949   

# Frame12

# x        y
3.1860     15.8298   
6.8273     17.4493   
16.6285    20.2265   
12.9975    2.0195    
1.0303     16.1648   
13.5632    29.9949   

# Frame13

# x        y
3.1975     15.5599   
7.1392     17.1120   
16.6285    20.2265   
12.9975    2.0195    
1.0054     15.8381   
13.5632    29.9949   

# Frame14

# x        y
