# x        y
18.6597    1.0047    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame1

# x        y
17.3014    2.4728    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame2

# x        y
15.9658    3.9163    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame3

# x        y
14.6524    5.3358    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame4

# x        y
13.3609    6.7317    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame5

# x        y
12.0910    8.1042    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame6

# x        y
10.8422    9.4539    
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame7

# x        y
9.6142     10.7812   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame8

# x        y
8.4067     12.0862   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame9

# x        y
7.2193     13.3696   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame10

# x        y
6.0517     14.6315   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame11

# x        y
4.9036     15.8724   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame12

# x        y
3.7746     17.0927   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame13

# x        y
2.6644     18.2926   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame14

# x        y
1.5727     19.4724   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame15

# x        y
1.2527     20.6040   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame16

# x        y
1.7805     21.6839   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame17

# x        y
2.2995     22.7458   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame18

# x        y
2.8099     23.7899   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame19

# x        y
3.3117     24.8167   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame20

# x        y
3.8052     25.8264   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame21

# x        y
4.2905     26.8192   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame22

# x        y
4.7677     27.7955   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame23

# x        y
5.2369     28.7555   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame24

# x        y
5.6983     29.6995   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame25

# x        y
6.1520     30.6278   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame26

# x        y
6.5981     31.5406   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame27

# x        y
7.0368     32.4382   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame28

# x        y
7.4682     33.3208   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame29

# x        y
7.8924     34.1888   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame30

# x        y
8.3096     35.0422   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame31

# x        y
8.7198     35.8815   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame32

# x        y
9.1231     36.7067   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame33

# x        y
9.5197     37.5182   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame34

# x        y
9.9097     38.3162   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame35

# x        y
10.3004    38.9472   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame36

# x        y
10.7347    38.5614   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame37

# x        y
11.1618    38.1821   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame38

# x        y
11.5818    37.8090   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame39

# x        y
11.9947    37.4422   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame40

# x        y
12.4008    37.0815   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame41

# x        y
12.8002    36.7268   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame42

# x        y
13.1928    36.3780   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame43

# x        y
13.5790    36.0350   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame44

# x        y
13.9586    35.6978   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame45

# x        y
14.3320    35.3661   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame46

# x        y
14.6991    35.0400   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame47

# x        y
15.0602    34.7193   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame48

# x        y
15.4152    34.4040   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame49

# x        y
15.7642    34.0939   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame50

# x        y
16.1075    33.7890   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame51

# x        y
16.4451    33.4892   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame52

# x        y
16.7770    33.1944   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame53

# x        y
17.1034    32.9044   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame54

# x        y
17.4243    32.6194   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame55

# x        y
17.7399    32.3390   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame56

# x        y
18.0503    32.0634   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame57

# x        y
18.3554    31.7923   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame58

# x        y
18.6555    31.5258   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame59

# x        y
18.9506    31.2637   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame60

# x        y
18.8778    31.0245   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame61

# x        y
18.7351    30.7937   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame62

# x        y
18.5948    30.5666   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame63

# x        y
18.4569    30.3433   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame64

# x        y
18.3212    30.1238   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame65

# x        y
18.1878    29.9079   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame66

# x        y
18.0567    29.6956   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame67

# x        y
17.9277    29.4869   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame68

# x        y
17.8008    29.2816   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame69

# x        y
17.6761    29.0798   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame70

# x        y
17.5535    28.8813   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame71

# x        y
17.4329    28.6861   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame72

# x        y
17.3143    28.4942   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame73

# x        y
17.1977    28.3055   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame74

# x        y
17.0831    28.1199   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame75

# x        y
16.9703    27.9374   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame76

# x        y
16.8594    27.7580   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame77

# x        y
16.7504    27.5815   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame78

# x        y
16.6432    27.4080   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame79

# x        y
16.5378    27.2374   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame80

# x        y
16.4341    27.0696   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame81

# x        y
16.3322    26.9046   
17.3472    22.3903   
1.5000     3.1736    
10.2204    22.8876   
11.4223    29.8086   
17.1863    13.3562   

# Frame82

# x        y
16.2319    26.7424   
