# x        y
2.3369     6.2152    
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
5.0289     13.9568   
5.8295     8.5653    

# Frame1

# x        y
2.8494     8.1485    
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
5.0289     13.9568   
5.8295     8.5653    

# Frame2

# x        y
3.3534     10.0494   
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
5.0289     13.9568   
5.8295     8.5653    

# Frame3

# x        y
3.8490     11.9188   
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
5.0289     13.9568   
5.8295     8.5653    

# Frame4

# x        y
3.8117     12.8041   
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
5.5535     14.9096   
5.8295     8.5653    

# Frame5

# x        y
3.6469     13.4408   
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
6.1975     16.0804   
5.8295     8.5653    

# Frame6

# x        y
3.4848     14.0669   
17.3947    19.7574   
9.0801     17.8696   
13.2563    18.6914   
6.8309     17.2317   
5.8295     8.5653    

# Frame7

# x        y
3.3254     14.6826   
17.3947    19.7574   
9.3777     17.9780   
13.2563    18.6914   
7.1561     18.2554   
5.8295     8.5653    

# Frame8

# x        y
3.1686     15.2880   
17.3947    19.7574   
9.8855     18.1652   
13.2563    18.6914   
7.2606     19.1814   
5.8295     8.5653    

# Frame9

# x        y
3.0145     15.8833   
17.3947    19.7574   
10.3849    18.3493   
13.2563    18.6914   
7.3635     20.0920   
5.8295     8.5653    

# Frame10

# x        y
2.8629     16.4687   
17.3947    19.7574   
10.8759    18.5304   
13.2563    18.6914   
7.4646     20.9873   
5.8295     8.5653    

# Frame11

# x        y
2.7139     17.0444   
17.3947    19.7574   
11.2883    18.7105   
13.3267    18.6893   
7.5640     21.8678   
5.8295     8.5653    

# Frame12

# x        y
2.5673     17.6104   
17.3947    19.7574   
11.4059    18.8974   
13.6839    18.6775   
7.6618     22.7336   
5.8295     8.5653    

# Frame13

# x        y
2.4232     18.1670   
17.3947    19.7574   
11.5215    19.0811   
14.0352    18.6659   
7.7579     23.5849   
5.8295     8.5653    

# Frame14

# x        y
2.2815     18.7144   
17.3947    19.7574   
11.6352    19.2618   
14.3806    18.6545   
7.8525     24.4221   
5.8295     8.5653    

# Frame15

# x        y
2.1421     19.2526   
17.3947    19.7574   
11.7471    19.4395   
14.7202    18.6433   
7.9454     25.2453   
5.8295     8.5653    

# Frame16

# x        y
2.0051     19.7818   
17.3947    19.7574   
11.8570    19.6142   
15.0542    18.6322   
8.0369     26.0548   
5.8295     8.5653    

# Frame17

# x        y
1.8703     20.3022   
17.3947    19.7574   
11.9651    19.7860   
15.3826    18.6214   
8.1268     26.8508   
5.8295     8.5653    

# Frame18

# x        y
1.7378     20.8140   
17.3947    19.7574   
12.0715    19.9550   
15.7055    18.6107   
8.2151     27.6336   
5.8295     8.5653    

# Frame19

# x        y
1.6075     21.3172   
17.5317    19.8275   
12.1760    20.1211   
15.8860    18.5301   
8.3021     28.4033   
5.8295     8.5653    

# Frame20

# x        y
1.4794     21.8120   
17.7000    19.9127   
12.2788    20.2844   
16.0300    18.4347   
8.3875     29.1601   
5.8295     8.5653    

# Frame21

# x        y
1.3534     22.2986   
17.8655    19.9964   
12.3799    20.4451   
16.1716    18.3408   
8.4716     29.9044   
5.8295     8.5653    

# Frame22

# x        y
1.2295     22.7771   
18.0282    20.0788   
12.4793    20.6030   
16.3108    18.2485   
8.5542     30.6362   
5.8295     8.5653    

# Frame23

# x        y
1.1077     23.2476   
18.1882    20.1597   
12.5771    20.7583   
16.4477    18.1577   
8.6355     31.3559   
5.8295     8.5653    

# Frame24

# x        y
1.0084     23.6992   
18.3455    20.2393   
12.6732    20.9111   
16.5823    18.0684   
8.7154     32.0635   
5.8295     8.5653    

# Frame25

# x        y
1.0673     23.9690   
18.5003    20.3176   
12.7677    21.0613   
16.7147    17.9807   
8.7940     32.7594   
5.8295     8.5653    

# Frame26

# x        y
1.1252     24.2344   
18.6524    20.3946   
12.8606    21.2089   
16.8449    17.8944   
8.8713     33.4436   
5.8295     8.5653    

# Frame27

# x        y
1.1821     24.4953   
18.8020    20.4703   
12.9520    21.3542   
16.9729    17.8095   
8.9473     34.1165   
5.8295     8.5653    

# Frame28

# x        y
1.2381     24.7519   
18.9491    20.5447   
13.0419    21.4970   
17.0987    17.7260   
9.0220     34.7781   
5.8295     8.5653    

# Frame29

# x        y
1.2932     25.0043   
18.9512    20.5946   
13.1303    21.6374   
17.2225    17.6440   
9.0955     35.4288   
5.8295     8.5653    

# Frame30

# x        y
1.3474     25.2524   
18.8801    20.6293   
13.2172    21.7755   
17.3442    17.5633   
9.1677     36.0685   
5.8295     8.5653    

# Frame31

# x        y
1.4006     25.4964   
18.8102    20.6633   
13.3026    21.9113   
17.4639    17.4839   
9.2387     36.6976   
5.8295     8.5653    

# Frame32

# x        y
1.4530     25.7363   
18.7414    20.6968   
13.3867    22.0448   
17.5816    17.4059   
9.3086     37.3163   
5.8295     8.5653    

# Frame33

# x        y
1.5045     25.9722   
18.6738    20.7298   
13.4693    22.1761   
17.6973    17.3292   
9.3773     37.9246   
5.8295     8.5653    

# Frame34

# x        y
1.5551     26.2042   
18.6073    20.7622   
13.5505    22.3052   
17.8111    17.2537   
9.4449     38.5228   
5.8295     8.5653    

# Frame35

# x        y
1.6049     26.4323   
18.5419    20.7940   
13.6304    22.4321   
17.9230    17.1795   
9.4961     38.9426   
5.8295     8.5653    

# Frame36

# x        y
1.6538     26.6566   
18.4776    20.8253   
13.7090    22.5570   
18.0330    17.1066   
9.4786     38.6534   
5.8295     8.5653    

# Frame37

# x        y
1.7020     26.8772   
18.4144    20.8561   
13.7862    22.6797   
18.1412    17.0348   
9.4614     38.3691   
5.8295     8.5653    

# Frame38

# x        y
1.7493     27.0941   
18.3522    20.8864   
13.8622    22.8004   
18.2476    16.9643   
9.4444     38.0894   
5.8295     8.5653    

# Frame39

# x        y
1.7958     27.3074   
18.2911    20.9162   
13.9369    22.9191   
18.3522    16.8949   
9.4278     37.8144   
5.8295     8.5653    

# Frame40

# x        y
1.8416     27.5171   
18.2309    20.9455   
14.0104    23.0358   
18.4551    16.8267   
9.4114     37.5440   
5.8295     8.5653    

# Frame41

# x        y
1.8866     27.7233   
18.1718    20.9743   
14.0826    23.1506   
18.5563    16.7596   
9.3953     37.2781   
5.8295     8.5653    

# Frame42

# x        y
1.9309     27.9261   
18.1137    21.0026   
14.1536    23.2635   
18.6558    16.6937   
9.3794     37.0167   
5.8295     8.5653    

# Frame43

# x        y
1.9744     28.1255   
18.0565    21.0304   
14.2235    23.3745   
18.7536    16.6288   
9.3639     36.7596   
5.8295     8.5653    

# Frame44

# x        y
2.0172     28.3216   
18.0003    21.0578   
14.2922    23.4836   
18.8498    16.5651   
9.3485     36.5068   
5.8295     8.5653    

# Frame45

# x        y
2.0593     28.5145   
17.9450    21.0847   
14.3597    23.5909   
18.9444    16.5023   
9.3335     36.2582   
5.8295     8.5653    

# Frame46

# x        y
2.1007     28.7041   
17.8907    21.1112   
14.4261    23.6964   
18.9794    16.4442   
9.3187     36.0137   
5.8295     8.5653    

# Frame47

# x        y
2.1414     28.8905   
17.8372    21.1372   
14.4914    23.8002   
18.9337    16.3934   
9.3041     35.7733   
5.8295     8.5653    

# Frame48

# x        y
2.1814     29.0739   
17.7847    21.1628   
14.5556    23.9022   
18.8887    16.3435   
9.2898     35.5369   
5.8295     8.5653    

# Frame49

# x        y
2.2207     29.2542   
17.7330    21.1880   
14.6188    24.0026   
18.8445    16.2944   
9.2757     35.3045   
5.8295     8.5653    

# Frame50

# x        y
2.2594     29.4314   
17.6822    21.2128   
14.6809    24.1012   
18.8010    16.2462   
9.2619     35.0759   
5.8295     8.5653    

# Frame51

# x        y
2.2975     29.6058   
17.6322    21.2371   
14.7419    24.1982   
18.7583    16.1987   
9.2483     34.8512   
5.8295     8.5653    

# Frame52

# x        y
2.3349     29.7772   
17.5831    21.2610   
14.8020    24.2936   
18.7162    16.1521   
9.2349     34.6302   
5.8295     8.5653    

# Frame53

# x        y
2.3717     29.9458   
17.5348    21.2846   
14.8610    24.3875   
18.6749    16.1062   
9.2217     34.4128   
5.8295     8.5653    

# Frame54

# x        y
2.4078     30.1115   
17.4872    21.3077   
14.9190    24.4797   
18.6342    16.0611   
9.2088     34.1991   
5.8295     8.5653    

# Frame55

# x        y
2.4434     30.2745   
17.4405    21.3305   
14.9761    24.5704   
18.5943    16.0167   
9.1960     33.9890   
5.8295     8.5653    

# Frame56

# x        y
2.4784     30.4348   
17.3946    21.3529   
15.0323    24.6596   
18.5550    15.9731   
9.1835     33.7824   
5.8295     8.5653    

# Frame57

# x        y
2.5128     30.5924   
17.3494    21.3749   
15.0875    24.7473   
18.5163    15.9302   
9.1712     33.5792   
5.8295     8.5653    

# Frame58

# x        y
2.5466     30.7474   
17.3050    21.3965   
15.1417    24.8336   
18.4783    15.8880   
9.1591     33.3793   
5.8295     8.5653    

# Frame59

# x        y
2.5799     30.8998   
17.2613    21.4178   
15.1951    24.9184   
18.4409    15.8465   
9.1472     33.1829   
5.8295     8.5653    

# Frame60

# x        y
2.6126     31.0496   
17.2183    21.4387   
15.2476    25.0018   
18.4042    15.8057   
9.1355     32.9897   
5.8295     8.5653    

# Frame61

# x        y
2.6447     31.1970   
17.1761    21.4593   
15.2992    25.0838   
18.3680    15.7656   
9.1240     32.7997   
5.8295     8.5653    

# Frame62

# x        y
2.6764     31.3419   
17.1346    21.4795   
15.3500    25.1644   
18.3325    15.7262   
9.1127     32.6129   
5.8295     8.5653    

# Frame63

# x        y
2.7075     31.4844   
17.0937    21.4994   
15.3999    25.2437   
18.2975    15.6874   
9.1015     32.4292   
5.8295     8.5653    

# Frame64

# x        y
2.7380     31.6245   
17.0535    21.5190   
15.4489    25.3217   
18.2632    15.6492   
9.0906     32.2485   
5.8295     8.5653    

# Frame65

# x        y
2.7681     31.7623   
17.0141    21.5382   
15.4972    25.3984   
18.2294    15.6117   
9.0798     32.0709   
5.8295     8.5653    

# Frame66

# x        y
2.7977     31.8977   
16.9752    21.5571   
15.5447    25.4738   
18.1961    15.5749   
9.0692     31.8962   
5.8295     8.5653    

# Frame67

# x        y
2.8268     32.0310   
16.9370    21.5757   
15.5913    25.5479   
18.1635    15.5386   
9.0588     31.7244   
5.8295     8.5653    

# Frame68

# x        y
2.8553     32.1620   
16.8995    21.5940   
15.6372    25.6208   
18.1313    15.5029   
9.0486     31.5555   
5.8295     8.5653    

# Frame69

# x        y
2.8835     32.2908   
16.8625    21.6120   
15.6823    25.6925   
18.0997    15.4679   
9.0385     31.3895   
5.8295     8.5653    

# Frame70

# x        y
2.9111     32.4175   
16.8262    21.6297   
15.7267    25.7630   
18.0687    15.4334   
9.0287     31.2262   
5.8295     8.5653    

# Frame71

# x        y
2.9383     32.5420   
16.7905    21.6471   
15.7703    25.8323   
18.0381    15.3995   
9.0189     31.0656   
5.8295     8.5653    

# Frame72

# x        y
2.9650     32.6645   
16.7554    21.6642   
15.8132    25.9005   
18.0081    15.3661   
9.0094     30.9076   
5.8295     8.5653    

# Frame73

# x        y
2.9913     32.7850   
16.7209    21.6810   
15.8554    25.9675   
17.9785    15.3334   
9.0000     30.7524   
5.8295     8.5653    

# Frame74

# x        y
3.0172     32.9034   
16.6869    21.6975   
15.8969    26.0334   
17.9495    15.3011   
8.9907     30.5997   
5.8295     8.5653    

# Frame75

# x        y
