# x        y
3.4832     9.9605    
1.9243     3.1839    
18.9952    9.5307    
1.0045     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame1

# x        y
5.0828     11.1610   
1.9243     3.1839    
18.9952    9.5307    
1.0046     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame2

# x        y
6.6558     12.3415   
1.9243     3.1839    
18.9952    9.5307    
1.0047     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame3

# x        y
8.2025     13.5024   
1.9243     3.1839    
18.9951    9.5307    
1.0047     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame4

# x        y
9.7234     14.6439   
1.9243     3.1839    
18.9951    9.5307    
1.0048     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame5

# x        y
11.2190    15.7664   
1.9243     3.1839    
18.9951    9.5307    
1.0048     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame6

# x        y
12.6897    16.8702   
1.9243     3.1839    
18.9951    9.5307    
1.0049     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame7

# x        y
14.1358    17.9556   
1.9243     3.1839    
18.9951    9.5307    
1.0049     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame8

# x        y
15.5579    19.0228   
1.9243     3.1839    
18.9950    9.5307    
1.0049     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame9

# x        y
16.9562    20.0724   
1.9243     3.1839    
18.9950    9.5307    
1.0049     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame10

# x        y
18.3313    21.1044   
1.9243     3.1839    
18.9950    9.5307    
1.0049     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame11

# x        y
18.6564    21.9488   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame12

# x        y
17.9916    22.6128   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame13

# x        y
17.3379    23.2658   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame14

# x        y
16.6951    23.9079   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame15

# x        y
16.0630    24.5392   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame16

# x        y
15.4414    25.1601   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame17

# x        y
14.8302    25.7706   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame18

# x        y
14.2292    26.3709   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame19

# x        y
13.6382    26.9612   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame20

# x        y
13.0570    27.5417   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame21

# x        y
12.4855    28.1125   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame22

# x        y
11.9236    28.6738   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame23

# x        y
11.3710    29.2257   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame24

# x        y
10.8276    29.7684   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame25

# x        y
10.2933    30.3021   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame26

# x        y
9.7679     30.8269   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame27

# x        y
9.2513     31.3430   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame28

# x        y
8.7432     31.8504   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame29

# x        y
8.2437     32.3494   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame30

# x        y
7.7524     32.8401   
1.9243     3.1839    
18.9950    9.5307    
1.0050     14.4021   
1.5153     9.1228    
1.4538     19.4062   

# Frame31

# x        y
7.2693     33.3226   
1.9243     3.1839    
