# x        y
13.0473    7.8277    
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9954    12.6770   
3.5875     14.1010   

# Frame1

# x        y
11.9324    9.4881    
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9953    12.6770   
3.5875     14.1010   

# Frame2

# x        y
10.8360    11.1208   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9953    12.6770   
3.5875     14.1010   

# Frame3

# x        y
9.7580     12.7263   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9952    12.6770   
3.5875     14.1010   

# Frame4

# x        y
8.6979     14.3051   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9952    12.6770   
3.5875     14.1010   

# Frame5

# x        y
7.6554     15.8575   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9951    12.6770   
3.5875     14.1010   

# Frame6

# x        y
6.6303     17.3841   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9951    12.6770   
3.5875     14.1010   

# Frame7

# x        y
5.6224     18.8852   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9951    12.6770   
3.5875     14.1010   

# Frame8

# x        y
4.6312     20.3613   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9951    12.6770   
3.5875     14.1010   

# Frame9

# x        y
3.6565     21.8128   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9951    12.6770   
3.5875     14.1010   

# Frame10

# x        y
2.6981     23.2401   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9950    12.6770   
3.5875     14.1010   

# Frame11

# x        y
1.7557     24.6436   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9950    12.6770   
3.5875     14.1010   

# Frame12

# x        y
1.0879     25.9410   
13.1016    28.1092   
6.8676     38.0798   
9.8357     28.7410   
18.9950    12.6770   
3.5875     14.1010   

# Frame13

# x        y
1.5435     26.8442   
13.1016    28.1092   
