# x        y
5.9916     26.7087   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame1

# x        y
7.6492     25.5897   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame2

# x        y
9.2792     24.4894   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame3

# x        y
10.8821    23.4073   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame4

# x        y
12.4582    22.3433   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame5

# x        y
14.0081    21.2971   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame6

# x        y
15.5321    20.2683   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame7

# x        y
17.0308    19.2566   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame8

# x        y
18.5045    18.2618   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame9

# x        y
18.5213    17.4978   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame10

# x        y
17.8089    16.8577   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame11

# x        y
17.1083    16.2283   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame12

# x        y
16.4193    15.6094   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame13

# x        y
15.7419    15.0008   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame14

# x        y
15.0758    14.4023   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame15

# x        y
14.4207    13.8138   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame16

# x        y
13.7766    13.2351   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame17

# x        y
13.1432    12.6661   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame18

# x        y
12.5203    12.1066   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame19

# x        y
11.9079    11.5563   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame20

# x        y
11.3056    11.0153   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame21

# x        y
10.7134    10.4832   
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame22

# x        y
10.1311    9.9601    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame23

# x        y
9.5584     9.4456    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame24

# x        y
8.9953     8.9397    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame25

# x        y
8.4416     8.4423    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame26

# x        y
7.8971     7.9531    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame27

# x        y
7.3617     7.4721    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame28

# x        y
6.8353     6.9991    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame29

# x        y
6.3175     6.5340    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame30

# x        y
5.8085     6.0767    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame31

# x        y
5.3079     5.6270    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame32

# x        y
4.8156     5.1847    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame33

# x        y
4.3316     4.7499    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame34

# x        y
3.8556     4.3222    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
12.6711    1.4411    
6.1097     33.5179   

# Frame35

# x        y
3.3875     3.9018    
3.2217     34.1174   
2.0828     25.2618   
13.9398    32.1882   
