# x        y
11.5666    17.4791   
10.7013    19.2762   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9952   
9.8256     3.3089    

# Frame1

# x        y
12.4575    16.1694   
10.9738    18.8278   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9951   
9.8256     3.3089    

# Frame2

# x        y
13.3335    14.8815   
11.2417    18.3869   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9951   
9.8256     3.3089    

# Frame3

# x        y
14.1949    13.6152   
11.5052    17.9534   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9951   
9.8256     3.3089    

# Frame4

# x        y
15.0420    12.3699   
11.7642    17.5271   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9951   
9.8256     3.3089    

# Frame5

# x        y
15.8750    11.1453   
12.0190    17.1079   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9951   
9.8256     3.3089    

# Frame6

# x        y
16.6941    9.9412    
12.2694    16.6956   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame7

# x        y
17.4995    8.7572    
12.5158    16.2903   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame8

# x        y
18.2915    7.5928    
12.7580    15.8917   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame9

# x        y
18.9630    6.4900    
12.9962    15.4997   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame10

# x        y
18.5801    5.8579    
13.2304    15.1143   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame11

# x        y
18.2036    5.2363    
13.4607    14.7353   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame12

# x        y
17.8333    4.6251    
13.6871    14.3627   
18.2425    1.4519    
15.7672    7.2257    
7.1724     38.9950   
9.8256     3.3089    

# Frame13

# x        y
17.4692    4.0240    
