# x        y
1.8994     1.0047    
1.7590     38.9952   
1.0045     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame1

# x        y
1.5522     1.0540    
1.7590     38.9952   
1.0046     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame2

# x        y
2.5355     1.1336    
1.7590     38.9951   
1.0047     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame3

# x        y
3.5024     1.2118    
1.7590     38.9951   
1.0048     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame4

# x        y
4.4532     1.2888    
1.7590     38.9951   
1.0048     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame5

# x        y
5.3882     1.3645    
1.7590     38.9951   
1.0048     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame6

# x        y
6.3076     1.4389    
1.7590     38.9951   
1.0049     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame7

# x        y
7.2116     1.5120    
1.7590     38.9950   
1.0049     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame8

# x        y
8.1006     1.5840    
1.7590     38.9950   
1.0049     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame9

# x        y
8.9748     1.6547    
1.7590     38.9950   
1.0049     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame10

# x        y
9.8344     1.7243    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame11

# x        y
10.6797    1.7927    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame12

# x        y
11.5109    1.8599    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame13

# x        y
12.3282    1.9261    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame14

# x        y
13.1320    1.9911    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame15

# x        y
13.9223    2.0551    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame16

# x        y
14.6994    2.1180    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
9.6018     10.7608   

# Frame17

# x        y
15.4636    2.1798    
1.7590     38.9950   
1.0050     13.8798   
7.3640     38.1308   
12.0229    23.2523   
