# x        y
7.0857     13.4501   
10.4122    16.9909   
5.2415     36.2432   
14.3671    4.8436    
15.7869    9.9644    
1.7119     16.8625   

# Frame1

# x        y
8.2860     11.8503   
10.4122    16.9909   
5.2415     36.2432   
14.3671    4.8436    
15.7869    9.9644    
1.7119     16.8625   

# Frame2

# x        y
9.4663     10.2771   
10.4122    16.9909   
5.2415     36.2432   
14.3671    4.8436    
15.7869    9.9644    
1.7119     16.8625   

# Frame3

# x        y
10.6268    8.7302    
10.4122    16.9909   
5.2415     36.2432   
14.3671    4.8436    
15.7869    9.9644    
1.7119     16.8625   

# Frame4

# x        y
11.7681    7.2091    
10.4122    16.9909   
5.2415     36.2432   
14.3671    4.8436    
15.7869    9.9644    
1.7119     16.8625   

# Frame5

# x        y
12.7245    5.8434    
10.4122    16.9909   
5.2415     36.2432   
14.5329    4.7135    
15.7869    9.9644    
1.7119     16.8625   

# Frame6

# x        y
12.8028    5.1796    
10.4122    16.9909   
5.2415     36.2432   
15.5581    3.9064    
15.7869    9.9644    
1.7119     16.8625   

# Frame7

# x        y
12.8798    4.5270    
10.4122    16.9909   
5.2415     36.2432   
16.5662    3.1128    
15.7869    9.9644    
1.7119     16.8625   

# Frame8

# x        y
12.9555    3.8852    
10.4122    16.9909   
5.2415     36.2432   
17.5576    2.3323    
15.7869    9.9644    
1.7119     16.8625   

# Frame9

# x        y
13.0300    3.2541    
10.4122    16.9909   
5.2415     36.2432   
18.5324    1.5649    
15.7869    9.9644    
1.7119     16.8625   

# Frame10

# x        y
13.1032    2.6335    
10.4122    16.9909   
5.2415     36.2432   
18.7485    1.0480    
15.7869    9.9644    
1.7119     16.8625   

# Frame11

# x        y
13.1752    2.0232    
10.4122    16.9909   
5.2415     36.2432   
18.2504    1.3236    
15.7869    9.9644    
1.7119     16.8625   

# Frame12

# x        y
13.2460    1.4232    
10.4122    16.9909   
5.2415     36.2432   
17.7607    1.5946    
15.7869    9.9644    
1.7119     16.8625   

# Frame13

# x        y
13.2947    1.0858    
10.4122    16.9909   
5.2415     36.2432   
17.2791    1.8611    
15.7869    9.9644    
1.7119     16.8625   

# Frame14

# x        y
13.2885    1.3759    
10.4122    16.9909   
