# x        y
13.1761    30.6198   
14.5329    21.1118   
12.8874    32.5935   
1.1175     37.8777   
14.8702    32.3695   
3.5814     4.9371    

# Frame1

# x        y
15.0557    30.0813   
14.5329    21.1118   
12.6293    31.8670   
1.1175     37.8777   
16.3287    33.7380   
3.5814     4.9371    

# Frame2

# x        y
16.9039    29.5518   
14.5329    21.1118   
12.3754    31.1526   
1.1175     37.8777   
17.7628    35.0837   
3.5814     4.9371    

# Frame3

# x        y
18.7214    29.0311   
14.5329    21.1118   
12.1257    30.4502   
1.1175     37.8777   
18.9116    36.4126   
3.5814     4.9371    

# Frame4

# x        y
18.2439    29.0615   
14.5329    21.1118   
11.8803    29.7594   
1.1175     37.8777   
18.2182    37.7600   
3.5814     4.9371    

# Frame5

# x        y
17.3652    29.1919   
14.5329    21.1118   
11.6389    29.0802   
1.1175     37.8777   
17.5243    38.9552   
3.5814     4.9371    

# Frame6

# x        y
16.5011    29.3202   
14.5329    21.1118   
11.4015    28.4122   
1.1175     37.8777   
16.6568    38.3037   
3.5814     4.9371    

# Frame7

# x        y
15.6515    29.4464   
14.5329    21.1118   
11.1681    27.7554   
1.1175     37.8777   
15.8038    37.6632   
3.5814     4.9371    

# Frame8

# x        y
14.8160    29.5705   
14.5329    21.1118   
10.9386    27.1096   
1.1175     37.8777   
14.9651    37.0332   
3.5814     4.9371    

# Frame9

# x        y
13.9944    29.6925   
14.5329    21.1118   
10.7129    26.4745   
1.1175     37.8777   
14.1403    36.4138   
3.5814     4.9371    

# Frame10

# x        y
13.1866    29.8124   
14.5329    21.1118   
10.4909    25.8500   
1.1175     37.8777   
13.3292    35.8048   
3.5814     4.9371    

# Frame11

# x        y
12.3922    29.9304   
14.5329    21.1118   
10.2727    25.2359   
1.1175     37.8777   
12.5317    35.2058   
3.5814     4.9371    

# Frame12

# x        y
11.6110    30.0464   
14.5329    21.1118   
10.0581    24.6320   
1.1175     37.8777   
11.7475    34.6169   
3.5814     4.9371    

# Frame13

# x        y
10.8429    30.1604   
14.5329    21.1118   
9.8471     24.0382   
1.1175     37.8777   
10.9763    34.0377   
3.5814     4.9371    

# Frame14

# x        y
10.0875    30.2726   
14.5329    21.1118   
9.6396     23.4543   
1.1175     37.8777   
10.2180    33.4683   
3.5814     4.9371    

# Frame15

# x        y
9.3448     30.3829   
14.5329    21.1118   
9.4355     22.8802   
1.1175     37.8777   
9.4723     32.9083   
3.5814     4.9371    

# Frame16

# x        y
8.5895     30.4021   
14.5329    21.1118   
9.2349     22.3156   
1.1175     37.8777   
8.7639     32.4469   
3.5814     4.9371    

# Frame17

# x        y
7.7329     30.0312   
14.5329    21.1118   
9.0376     21.7604   
1.1175     37.8777   
8.1814     32.3829   
3.5814     4.9371    

# Frame18

# x        y
6.8905     29.6666   
14.5329    21.1118   
8.8436     21.2144   
1.1175     37.8777   
7.6085     32.3200   
3.5814     4.9371    

# Frame19

# x        y
6.0621     29.3080   
14.5329    21.1118   
8.6528     20.6776   
1.1175     37.8777   
7.0452     32.2581   
3.5814     4.9371    

# Frame20

# x        y
5.2476     28.9554   
14.5329    21.1118   
8.4652     20.1497   
1.1175     37.8777   
6.4913     32.1972   
3.5814     4.9371    

# Frame21

# x        y
4.4466     28.6087   
14.5329    21.1118   
8.2807     19.6306   
1.1175     37.8777   
5.9466     32.1374   
3.5814     4.9371    

# Frame22

# x        y
3.6590     28.2677   
14.5329    21.1118   
8.0993     19.1202   
1.1175     37.8777   
5.4110     32.0786   
3.5814     4.9371    

# Frame23

# x        y
2.8845     27.9324   
14.5329    21.1118   
7.9210     18.6183   
1.1175     37.8777   
4.8844     32.0207   
3.5814     4.9371    

# Frame24

# x        y
2.1229     27.6028   
14.5329    21.1118   
7.7456     18.1247   
1.1175     37.8777   
4.3665     31.9638   
3.5814     4.9371    

# Frame25

# x        y
1.3740     27.2786   
14.5329    21.1118   
7.5731     17.6393   
1.1175     37.8777   
3.8572     31.9078   
3.5814     4.9371    

# Frame26

# x        y
1.1835     27.0266   
14.5329    21.1118   
7.4035     17.1621   
1.1175     37.8777   
3.3564     31.8528   
3.5814     4.9371    

# Frame27

# x        y
1.5456     26.8486   
14.5329    21.1118   
7.2367     16.6928   
1.1175     37.8777   
2.8640     31.7987   
3.5814     4.9371    

# Frame28

# x        y
1.9016     26.6734   
14.5329    21.1118   
7.0727     16.2313   
1.1175     37.8777   
2.3798     31.7455   
3.5814     4.9371    

# Frame29

# x        y
2.2517     26.5012   
14.5329    21.1118   
6.9114     15.7775   
1.1175     37.8777   
1.9036     31.6932   
3.5814     4.9371    

# Frame30

# x        y
2.5960     26.3319   
14.5329    21.1118   
6.7529     15.3313   
1.1175     37.8777   
1.4354     31.6418   
3.5814     4.9371    

# Frame31

# x        y
2.9345     26.1654   
14.5329    21.1118   
6.5969     14.8925   
1.1175     37.8777   
1.0149     31.5885   
3.5814     4.9371    

# Frame32

# x        y
3.2674     26.0017   
14.5329    21.1118   
6.4436     14.4611   
1.1175     37.8777   
1.2412     31.4785   
3.5814     4.9371    

# Frame33

# x        y
3.5948     25.8407   
14.5329    21.1118   
6.2928     14.0368   
1.1175     37.8777   
1.4638     31.3703   
3.5814     4.9371    

# Frame34

# x        y
3.9166     25.6824   
14.5329    21.1118   
6.1446     13.6196   
1.1175     37.8777   
1.6827     31.2639   
3.5814     4.9371    

# Frame35

# x        y
4.2332     25.5267   
14.5329    21.1118   
5.9988     13.2093   
1.1175     37.8777   
1.8979     31.1593   
3.5814     4.9371    

# Frame36

# x        y
4.5444     25.3736   
14.5329    21.1118   
5.8554     12.8059   
1.1175     37.8777   
2.1096     31.0565   
3.5814     4.9371    

# Frame37

# x        y
4.8505     25.2231   
14.5329    21.1118   
5.7144     12.4092   
1.1175     37.8777   
2.3177     30.9553   
3.5814     4.9371    

# Frame38

# x        y
5.1514     25.0751   
14.5329    21.1118   
5.5758     12.0191   
1.1175     37.8777   
2.5224     30.8558   
3.5814     4.9371    

# Frame39

# x        y
5.4473     24.9295   
14.5329    21.1118   
5.4395     11.6355   
1.1175     37.8777   
2.7236     30.7580   
3.5814     4.9371    

# Frame40

# x        y
5.7384     24.7864   
14.5329    21.1118   
5.3054     11.2584   
1.1175     37.8777   
2.9215     30.6618   
3.5814     4.9371    

# Frame41

# x        y
6.0245     24.6456   
14.5329    21.1118   
5.1736     10.8875   
1.1175     37.8777   
3.1161     30.5673   
3.5814     4.9371    

# Frame42

# x        y
6.3059     24.5072   
14.5329    21.1118   
5.0440     10.5227   
1.1175     37.8777   
3.3075     30.4743   
3.5814     4.9371    

# Frame43

# x        y
6.5826     24.3711   
14.5329    21.1118   
4.9166     10.1641   
1.1175     37.8777   
3.4956     30.3828   
3.5814     4.9371    

# Frame44

# x        y
6.8547     24.2373   
14.5329    21.1118   
4.7912     9.8114    
1.1175     37.8777   
3.6806     30.2929   
3.5814     4.9371    

# Frame45

# x        y
7.1222     24.1057   
14.5329    21.1118   
4.6680     9.4646    
1.1175     37.8777   
3.8626     30.2045   
3.5814     4.9371    

# Frame46

# x        y
7.3853     23.9763   
14.5329    21.1118   
4.5468     9.1236    
1.1175     37.8777   
4.0415     30.1175   
3.5814     4.9371    

# Frame47

# x        y
7.6440     23.8491   
14.5329    21.1118   
4.4276     8.7883    
1.1175     37.8777   
4.2174     30.0320   
3.5814     4.9371    

# Frame48

# x        y
7.8984     23.7239   
14.5329    21.1118   
4.3105     8.4586    
1.1175     37.8777   
4.3904     29.9479   
3.5814     4.9371    

# Frame49

# x        y
8.1486     23.6009   
14.5329    21.1118   
4.1952     8.1343    
1.1175     37.8777   
4.5605     29.8652   
3.5814     4.9371    

# Frame50

# x        y
8.3946     23.4799   
14.5329    21.1118   
4.0819     7.8155    
1.1175     37.8777   
4.7278     29.7839   
3.5814     4.9371    

# Frame51

# x        y
8.6364     23.3610   
14.5329    21.1118   
3.9705     7.5020    
1.1175     37.8777   
4.8923     29.7040   
3.5814     4.9371    

# Frame52

# x        y
8.8743     23.2440   
14.5329    21.1118   
3.8609     7.1937    
1.1175     37.8777   
5.0540     29.6254   
3.5814     4.9371    

# Frame53

# x        y
9.1082     23.1289   
14.5329    21.1118   
3.7528     6.9136    
1.1175     37.8777   
5.2131     29.5481   
3.5818     4.9140    

# Frame54

# x        y
9.3382     23.0158   
14.5329    21.1118   
3.6368     6.8473    
1.1175     37.8777   
5.3695     29.4720   
3.5919     4.6822    

# Frame55

# x        y
9.5643     22.9046   
14.5329    21.1118   
3.5227     6.7820    
1.1175     37.8777   
5.5233     29.3973   
3.6018     4.4543    

# Frame56

# x        y
9.7867     22.7952   
14.5329    21.1118   
3.4105     6.7179    
1.1175     37.8777   
5.6745     29.3238   
3.6116     4.2302    

# Frame57

# x        y
10.0054    22.6876   
14.5329    21.1118   
3.3002     6.6548    
1.1175     37.8777   
5.8232     29.2515   
3.6211     4.0099    

# Frame58

# x        y
10.2204    22.5819   
14.5329    21.1118   
3.1917     6.5927    
1.1175     37.8777   
5.9694     29.1804   
3.6305     3.7932    

# Frame59

# x        y
10.4319    22.4779   
14.5329    21.1118   
3.0851     6.5317    
1.1175     37.8777   
6.1132     29.1105   
3.6398     3.5801    

# Frame60

# x        y
10.6398    22.3756   
14.5329    21.1118   
2.9802     6.4717    
1.1175     37.8777   
6.2546     29.0418   
3.6489     3.3706    

# Frame61

# x        y
10.8443    22.2750   
14.5329    21.1118   
2.8771     6.4127    
1.1175     37.8777   
6.3937     28.9742   
3.6579     3.1646    

# Frame62

# x        y
11.0453    22.1761   
14.5329    21.1118   
2.7756     6.3547    
1.1175     37.8777   
6.5304     28.9078   
3.6667     2.9620    

# Frame63

# x        y
11.2430    22.0789   
14.5329    21.1118   
2.6759     6.2977    
1.1175     37.8777   
6.6648     28.8425   
3.6753     2.7628    

# Frame64

# x        y
11.4375    21.9833   
14.5329    21.1118   
2.5779     6.2416    
1.1175     37.8777   
6.7970     28.7782   
3.6838     2.5669    

# Frame65

# x        y
11.6286    21.8893   
14.5329    21.1118   
2.4814     6.1864    
1.1175     37.8777   
6.9270     28.7150   
3.6922     2.3743    

# Frame66

# x        y
11.8166    21.7968   
14.5329    21.1118   
2.3866     6.1322    
1.1175     37.8777   
7.0549     28.6529   
3.7004     2.1849    

# Frame67

# x        y
12.0015    21.7059   
14.5329    21.1118   
2.2934     6.0789    
1.1175     37.8777   
7.1806     28.5918   
3.7085     1.9986    

# Frame68

# x        y
12.1832    21.6165   
14.5329    21.1118   
2.2017     6.0264    
1.1175     37.8777   
7.3042     28.5317   
3.7165     1.8154    

# Frame69

# x        y
12.3620    21.5286   
14.5329    21.1118   
2.1115     5.9749    
1.1175     37.8777   
7.4257     28.4726   
3.7243     1.6353    

# Frame70

# x        y
12.5377    21.4421   
14.5329    21.1118   
2.0229     5.9241    
1.1175     37.8777   
7.5453     28.4145   
3.7320     1.4582    

# Frame71

# x        y
12.5993    21.3879   
14.6442    21.0811   
1.9357     5.8743    
1.1175     37.8777   
7.6628     28.3574   
3.7396     1.2841    

# Frame72

# x        y
12.6376    21.3413   
14.7758    21.0441   
1.8500     5.8252    
1.1175     37.8777   
7.7784     28.3012   
3.7470     1.1128    

# Frame73

# x        y
12.6754    21.2955   
14.9052    21.0077   
1.7657     5.7770    
1.1175     37.8777   
7.8920     28.2460   
3.7568     1.0301    

# Frame74

# x        y
12.7125    21.2505   
15.0324    20.9719   
1.6828     5.7296    
1.1175     37.8777   
8.0038     28.1917   
3.7721     1.1129    

# Frame75

# x        y
12.7490    21.2062   
15.1575    20.9367   
1.6013     5.6830    
1.1175     37.8777   
8.1136     28.1383   
3.7871     1.1943    

# Frame76

# x        y
12.7849    21.1626   
15.2805    20.9021   
1.5211     5.6371    
1.1175     37.8777   
8.2217     28.0858   
3.8019     1.2744    

# Frame77

# x        y
12.8202    21.1198   
15.4015    20.8680   
1.4423     5.5921    
1.1175     37.8777   
8.3280     28.0341   
3.8165     1.3531    

# Frame78

# x        y
12.8549    21.0777   
15.5204    20.8346   
1.3648     5.5477    
1.1175     37.8777   
8.4324     27.9833   
3.8307     1.4305    

# Frame79

# x        y
12.8890    21.0363   
15.6374    20.8016   
1.2886     5.5041    
1.1175     37.8777   
8.5352     27.9334   
3.8448     1.5066    

# Frame80

# x        y
12.9226    20.9956   
15.7524    20.7693   
1.2137     5.4613    
1.1175     37.8777   
8.6362     27.8843   
3.8586     1.5815    

# Frame81

# x        y
12.9556    20.9556   
15.8655    20.7375   
1.1400     5.4191    
1.1175     37.8777   
8.7356     27.8360   
3.8722     1.6551    

# Frame82

# x        y
12.9880    20.9162   
15.9767    20.7062   
1.0675     5.3777    
1.1175     37.8777   
8.8333     27.7885   
3.8856     1.7275    

# Frame83

# x        y
13.0199    20.8775   
16.0860    20.6754   
0.9962     5.3369    
1.1175     37.8777   
8.9293     27.7418   
3.8987     1.7987    

# Frame84

# x        y
13.0513    20.8394   
16.1936    20.6452   
1.0395     5.3344    
1.1175     37.8777   
9.0238     27.6959   
3.9116     1.8686    

# Frame85

# x        y
13.0822    20.8020   
16.2993    20.6154   
1.0739     5.3320    
1.1175     37.8777   
9.1167     27.6508   
3.9244     1.9375    

# Frame86

# x        y
13.1125    20.7652   
16.4033    20.5861   
1.1078     5.3296    
1.1175     37.8777   
9.2080     27.6064   
3.9369     2.0051    

# Frame87

# x        y
13.1423    20.7290   
16.5056    20.5574   
1.1411     5.3272    
1.1175     37.8777   
9.2978     27.5627   
3.9491     2.0717    

# Frame88

# x        y
13.1717    20.6934   
16.6061    20.5291   
1.1739     5.3249    
1.1175     37.8777   
9.3861     27.5198   
3.9612     2.1371    

# Frame89

# x        y
13.2005    20.6584   
16.7050    20.5013   
1.2061     5.3226    
1.1175     37.8777   
9.4730     27.4776   
3.9731     2.2015    

# Frame90

# x        y
13.2289    20.6240   
16.8022    20.4739   
1.2378     5.3204    
1.1175     37.8777   
9.5584     27.4361   
3.9848     2.2647    

# Frame91

# x        y
13.2568    20.5901   
16.8978    20.4470   
1.2689     5.3181    
1.1175     37.8777   
9.6424     27.3953   
3.9963     2.3269    

# Frame92

# x        y
13.2842    20.5568   
16.9918    20.4206   
1.2995     5.3160    
1.1175     37.8777   
9.7249     27.3551   
4.0076     2.3881    

# Frame93

# x        y
13.3112    20.5241   
17.0842    20.3946   
1.3297     5.3138    
1.1175     37.8777   
9.8062     27.3157   
4.0187     2.4483    

# Frame94

# x        y
13.3377    20.4919   
17.1751    20.3690   
1.3593     5.3117    
1.1175     37.8777   
9.8860     27.2769   
4.0296     2.5074    

# Frame95

# x        y
13.3638    20.4603   
17.2645    20.3438   
1.3884     5.3097    
1.1175     37.8777   
9.9645     27.2387   
4.0403     2.5656    

# Frame96

# x        y
13.3894    20.4292   
17.3524    20.3191   
1.4170     5.3076    
1.1175     37.8777   
10.0417    27.2012   
4.0509     2.6228    

# Frame97

# x        y
13.4146    20.3986   
17.4388    20.2948   
1.4452     5.3056    
1.1175     37.8777   
10.1176    27.1643   
4.0613     2.6791    

# Frame98

# x        y
13.4394    20.3685   
17.5238    20.2709   
1.4729     5.3037    
1.1175     37.8777   
10.1923    27.1280   
4.0715     2.7344    

# Frame99

# x        y
13.4638    20.3389   
17.6074    20.2474   
1.5001     5.3017    
1.1175     37.8777   
10.2657    27.0923   
4.0816     2.7888    

# Frame100

# x        y
13.4878    20.3098   
17.6896    20.2242   
1.5269     5.2998    
1.1175     37.8777   
10.3379    27.0572   
4.0914     2.8423    

# Frame101

# x        y
13.5114    20.2812   
17.7704    20.2015   
1.5532     5.2980    
1.1175     37.8777   
10.4089    27.0227   
4.1011     2.8948    

# Frame102

# x        y
13.5346    20.2531   
17.8498    20.1792   
1.5791     5.2961    
1.1175     37.8777   
10.4787    26.9888   
4.1107     2.9466    

# Frame103

# x        y
13.5574    20.2254   
17.9280    20.1572   
1.6045     5.2943    
1.1175     37.8777   
10.5473    26.9554   
4.1201     2.9974    

# Frame104

# x        y
13.5798    20.1982   
18.0048    20.1356   
1.6296     5.2926    
1.1175     37.8777   
10.6148    26.9226   
4.1293     3.0474    

# Frame105

# x        y
13.6018    20.1715   
18.0804    20.1143   
1.6542     5.2908    
1.1175     37.8777   
10.6812    26.8904   
4.1384     3.0966    

# Frame106

# x        y
13.6235    20.1452   
18.1547    20.0934   
1.6784     5.2891    
1.1175     37.8777   
10.7465    26.8586   
4.1473     3.1449    

# Frame107

# x        y
13.6448    20.1193   
18.2277    20.0728   
1.7022     5.2874    
1.1175     37.8777   
10.8106    26.8274   
4.1561     3.1925    

# Frame108

# x        y
13.6658    20.0939   
18.2996    20.0526   
1.7256     5.2857    
1.1175     37.8777   
10.8737    26.7968   
4.1647     3.2392    

# Frame109

# x        y
13.6864    20.0689   
18.3702    20.0327   
1.7486     5.2841    
1.1175     37.8777   
10.9358    26.7666   
4.1732     3.2852    

# Frame110

# x        y
13.7067    20.0443   
18.4397    20.0132   
1.7712     5.2825    
1.1175     37.8777   
10.9968    26.7370   
4.1816     3.3304    

# Frame111

# x        y
13.7266    20.0201   
18.5080    19.9940   
1.7935     5.2809    
1.1175     37.8777   
11.0568    26.7078   
4.1898     3.3749    

# Frame112

# x        y
13.7462    19.9963   
18.5751    19.9751   
1.8154     5.2794    
1.1175     37.8777   
11.1158    26.6791   
4.1979     3.4186    

# Frame113

# x        y
13.7655    19.9729   
18.6412    19.9565   
1.8369     5.2778    
1.1175     37.8777   
11.1739    26.6509   
4.2058     3.4616    

# Frame114

# x        y
13.7844    19.9500   
18.7061    19.9382   
1.8581     5.2763    
1.1175     37.8777   
11.2309    26.6232   
4.2136     3.5039    

# Frame115

# x        y
13.8030    19.9273   
18.7700    19.9203   
1.8789     5.2749    
1.1175     37.8777   
11.2870    26.5959   
4.2213     3.5454    

# Frame116

# x        y
13.8214    19.9051   
18.8328    19.9026   
1.8993     5.2734    
1.1175     37.8777   
11.3422    26.5691   
4.2288     3.5863    

# Frame117

# x        y
13.8394    19.8833   
18.8946    19.8852   
1.9194     5.2720    
1.1175     37.8777   
11.3964    26.5427   
4.2362     3.6265    

# Frame118

# x        y
13.8571    19.8618   
18.9553    19.8681   
1.9392     5.2706    
1.1175     37.8777   
11.4498    26.5168   
4.2435     3.6660    

# Frame119

# x        y
13.8745    19.8406   
18.9906    19.8519   
1.9587     5.2692    
1.1175     37.8777   
11.5022    26.4913   
4.2507     3.7049    

# Frame120

# x        y
13.8917    19.8198   
18.9613    19.8389   
1.9778     5.2678    
1.1175     37.8777   
11.5538    26.4662   
4.2578     3.7431    

# Frame121

# x        y
13.9085    19.7994   
18.9324    19.8260   
1.9966     5.2665    
1.1175     37.8777   
11.6045    26.4416   
4.2647     3.7807    

# Frame122

# x        y
13.9251    19.7793   
18.9040    19.8134   
2.0151     5.2652    
1.1175     37.8777   
11.6544    26.4174   
4.2715     3.8176    

# Frame123

# x        y
13.9414    19.7595   
18.8761    19.8010   
2.0333     5.2639    
1.1175     37.8777   
11.7034    26.3935   
4.2782     3.8540    

# Frame124

# x        y
13.9574    19.7401   
