# x        y
2.8008     31.4490   
15.9293    30.6077   
1.0047     32.3148   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame1

# x        y
4.7588     31.0413   
15.9293    30.6077   
2.0808     31.9957   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame2

# x        y
6.6842     30.6404   
15.9293    30.6077   
3.1389     31.6820   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame3

# x        y
8.5775     30.2461   
15.9293    30.6077   
4.1794     31.3735   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame4

# x        y
10.4392    29.8584   
15.9293    30.6077   
5.2026     31.0701   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame5

# x        y
12.2699    29.4772   
15.9293    30.6077   
6.2087     30.7718   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame6

# x        y
14.0701    29.1023   
15.9293    30.6077   
7.1980     30.4785   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame7

# x        y
15.4585    28.6515   
16.3111    30.6898   
8.1708     30.1901   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame8

# x        y
16.5298    28.1510   
16.9804    30.8279   
9.1275     29.9065   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame9

# x        y
17.5832    27.6588   
17.6386    30.9636   
10.0681    29.6276   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame10

# x        y
18.6191    27.1748   
18.2859    31.0971   
10.9931    29.3533   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame11

# x        y
18.6792    26.8507   
18.9223    31.2284   
11.9027    29.0836   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame12

# x        y
18.1784    26.6230   
18.7240    31.0781   
12.7971    28.8184   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame13

# x        y
17.6859    26.3990   
18.4163    30.8886   
13.6767    28.5577   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame14

# x        y
17.2017    26.1789   
18.1138    30.7022   
14.5415    28.3012   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame15

# x        y
16.7255    25.9623   
17.8162    30.5189   
15.3920    28.0491   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame16

# x        y
16.2572    25.7494   
17.5236    30.3386   
16.2282    27.8011   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame17

# x        y
15.7967    25.5401   
17.2359    30.1614   
17.0506    27.5573   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame18

# x        y
15.3440    25.3342   
16.9530    29.9871   
17.8592    27.3176   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame19

# x        y
14.8987    25.1318   
16.6748    29.8158   
18.6544    27.0818   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame20

# x        y
14.4609    24.9327   
16.4013    29.6472   
18.7800    26.7410   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame21

# x        y
14.0304    24.7370   
16.1323    29.4815   
18.3956    26.3187   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame22

# x        y
13.6070    24.5445   
15.8678    29.3186   
18.0175    25.9034   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame23

# x        y
13.1907    24.3552   
15.6077    29.1583   
17.6458    25.4950   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame24

# x        y
12.7814    24.1691   
15.3519    29.0008   
17.2803    25.0935   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame25

# x        y
12.3789    23.9861   
15.1004    28.8458   
16.9208    24.6986   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame26

# x        y
11.9830    23.8061   
14.8531    28.6935   
16.5674    24.3104   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame27

# x        y
11.5938    23.6291   
14.6099    28.5437   
16.2198    23.9286   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame28

# x        y
11.2111    23.4551   
14.3708    28.3964   
15.8781    23.5531   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame29

# x        y
10.8347    23.2840   
14.1356    28.2515   
15.5420    23.1840   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame30

# x        y
10.4646    23.1157   
13.9044    28.1090   
15.2115    22.8209   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame31

# x        y
10.1007    22.9503   
13.6770    27.9690   
14.8866    22.4639   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame32

# x        y
9.7429     22.7876   
13.4534    27.8312   
14.5670    22.1129   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame33

# x        y
9.3910     22.6276   
13.2335    27.6958   
14.2528    21.7677   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame34

# x        y
9.0450     22.4703   
13.0173    27.5626   
13.9438    21.4283   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame35

# x        y
8.7047     22.3155   
12.8048    27.4316   
13.6400    21.0946   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame36

# x        y
8.3701     22.1634   
12.5957    27.3028   
13.3412    20.7663   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame37

# x        y
8.0411     22.0138   
12.3901    27.1762   
13.0474    20.4436   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame38

# x        y
7.7176     21.8667   
12.1880    27.0517   
12.7586    20.1263   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame39

# x        y
7.3995     21.7221   
11.9892    26.9292   
12.4745    19.8142   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame40

# x        y
7.0866     21.5799   
11.7938    26.8088   
12.1951    19.5073   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame41

# x        y
6.7790     21.4400   
11.6016    26.6904   
11.9204    19.2056   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame42

# x        y
6.4765     21.3025   
11.4126    26.5740   
11.6503    18.9089   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame43

# x        y
6.1791     21.1672   
11.2267    26.4595   
11.3847    18.6171   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame44

# x        y
5.8866     21.0342   
11.0440    26.3469   
11.1236    18.3302   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame45

# x        y
5.5990     20.9035   
10.8642    26.2362   
10.8667    18.0480   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame46

# x        y
5.3161     20.7749   
10.6875    26.1273   
10.6142    17.7706   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame47

# x        y
5.0380     20.6484   
10.5138    26.0203   
10.3658    17.4978   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame48

# x        y
4.7646     20.5241   
10.3429    25.9150   
10.1216    17.2295   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame49

# x        y
4.4956     20.4018   
10.1749    25.8115   
9.8815     16.9658   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame50

# x        y
4.2312     20.2816   
10.0097    25.7097   
9.6454     16.7064   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame51

# x        y
3.9712     20.1634   
9.8472     25.6097   
9.4132     16.4513   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame52

# x        y
3.7155     20.0471   
9.6874     25.5112   
9.1849     16.2005   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame53

# x        y
3.4641     19.9328   
9.5303     25.4145   
8.9604     15.9538   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame54

# x        y
3.2168     19.8204   
9.3759     25.3193   
8.7396     15.7113   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame55

# x        y
2.9737     19.7098   
9.2240     25.2257   
8.5225     15.4728   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame56

# x        y
2.7346     19.6011   
9.0746     25.1337   
8.3090     15.2383   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame57

# x        y
2.4996     19.4943   
8.9277     25.0432   
8.0991     15.0077   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame58

# x        y
2.2684     19.3891   
8.7833     24.9542   
7.8927     14.7810   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame59

# x        y
2.0411     19.2858   
8.6412     24.8667   
7.6897     14.5580   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame60

# x        y
1.8176     19.1842   
8.5016     24.7807   
7.4901     14.3387   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame61

# x        y
1.5978     19.0842   
8.3642     24.6961   
7.2938     14.1231   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame62

# x        y
1.3816     18.9860   
8.2292     24.6129   
7.1008     13.9111   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame63

# x        y
1.1691     18.8893   
8.0964     24.5311   
6.9111     13.7026   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame64

# x        y
1.0223     18.8018   
7.9658     24.4507   
6.7244     13.4976   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame65

# x        y
1.1251     18.7522   
7.8374     24.3716   
6.5409     13.2960   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame66

# x        y
1.2261     18.7035   
7.7112     24.2938   
6.3605     13.0978   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame67

# x        y
1.3254     18.6556   
7.5870     24.2173   
6.1830     12.9029   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

# Frame68

# x        y
1.4232     18.6085   
7.4649     24.1421   
6.0086     12.7112   
11.0300    10.4445   
4.9974     3.2290    
13.4280    2.2944    

