# x        y
18.8658    38.2126   
1.0044     13.2160   
1.4987     27.1015   
1.0044     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame1

# x        y
18.0842    38.5134   
1.0045     13.2160   
1.4987     27.1015   
1.0045     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame2

# x        y
17.4576    37.6500   
1.0046     13.2160   
1.4987     27.1015   
1.0046     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame3

# x        y
16.8415    36.8011   
1.0047     13.2160   
1.4987     27.1015   
1.0047     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame4

# x        y
16.2357    35.9663   
1.0048     13.2160   
1.4987     27.1015   
1.0048     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame5

# x        y
15.6400    35.1454   
1.0048     13.2160   
1.4987     27.1015   
1.0048     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame6

# x        y
15.0542    34.3381   
1.0049     13.2160   
1.4987     27.1015   
1.0048     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame7

# x        y
14.4782    33.5444   
1.0049     13.2160   
1.4987     27.1015   
1.0049     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame8

# x        y
13.9117    32.7638   
1.0049     13.2160   
1.4987     27.1015   
1.0049     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame9

# x        y
13.3548    31.9963   
1.0049     13.2160   
1.4987     27.1015   
1.0049     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame10

# x        y
12.8071    31.2416   
1.0049     13.2160   
1.4987     27.1015   
1.0049     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame11

# x        y
12.2685    30.4994   
1.0050     13.2160   
1.4987     27.1015   
1.0049     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame12

# x        y
11.7389    29.7696   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame13

# x        y
11.2181    29.0520   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame14

# x        y
10.7060    28.3463   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame15

# x        y
10.2024    27.6524   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame16

# x        y
9.7073     26.9701   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame17

# x        y
9.2204     26.2991   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame18

# x        y
8.7416     25.6394   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame19

# x        y
8.2707     24.9906   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame20

# x        y
7.8078     24.3526   
1.0050     13.2160   
1.4987     27.1015   
1.0050     34.8997   
7.0907     12.3197   
5.9829     6.4819    

# Frame21

