# x        y
5.4097     5.2943    
2.3419     5.1658    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame1

# x        y
5.9984     5.3940    
3.6468     5.7096    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame2

# x        y
7.3652     5.6285    
4.1421     6.1077    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame3

# x        y
8.7093     5.8591    
4.6292     6.4993    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame4

# x        y
10.0309    6.0859    
5.1081     6.8843    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame5

# x        y
11.3305    6.3089    
5.5791     7.2628    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame6

# x        y
12.6084    6.5282    
6.0422     7.6351    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame7

# x        y
13.8650    6.7438    
6.4976     8.0012    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame8

# x        y
15.1007    6.9559    
6.9454     8.3612    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame9

# x        y
16.3158    7.1644    
7.3857     8.7152    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame10

# x        y
17.5107    7.3694    
7.8187     9.0632    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame11

# x        y
18.6856    7.5710    
8.2445     9.4055    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame12

# x        y
18.5777    7.8565    
8.6632     9.7421    
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame13

# x        y
18.0096    8.1700    
9.0749     10.0730   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame14

# x        y
17.4510    8.4783    
9.4797     10.3985   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame15

# x        y
16.9018    8.7815    
9.8778     10.7185   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame16

# x        y
16.3616    9.0796    
10.2693    11.0332   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame17

# x        y
15.8305    9.3728    
10.6542    11.3426   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame18

# x        y
15.3083    9.6610    
11.0328    11.6469   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame19

# x        y
14.7947    9.9445    
11.4050    11.9461   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame20

# x        y
14.2897    10.2232   
11.7710    12.2403   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame21

# x        y
13.7931    10.4973   
12.1309    12.5297   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame22

# x        y
13.3048    10.7668   
12.4848    12.8142   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame23

# x        y
12.8247    11.0318   
12.8328    13.0939   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame24

# x        y
12.3525    11.2924   
13.1750    13.3690   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame25

# x        y
11.8882    11.5487   
13.5116    13.6395   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame26

# x        y
11.4317    11.8007   
13.8425    13.9055   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame27

# x        y
10.9827    12.0485   
14.1678    14.1671   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame28

# x        y
10.5412    12.2921   
14.4878    14.4243   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame29

# x        y
10.1071    12.5317   
14.8024    14.6772   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame30

# x        y
9.6803     12.7674   
15.1118    14.9259   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame31

# x        y
9.2605     12.9990   
15.4161    15.1705   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame32

# x        y
8.8477     13.2269   
15.7152    15.4110   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame33

# x        y
8.4419     13.4509   
16.0094    15.6475   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame34

# x        y
8.0428     13.6712   
16.2987    15.8800   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame35

# x        y
7.6503     13.8878   
16.5831    16.1087   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame36

# x        y
7.2644     14.1008   
16.8628    16.3335   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame37

# x        y
6.8849     14.3103   
17.1379    16.5546   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame38

# x        y
6.5117     14.5162   
17.4083    16.7720   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame39

# x        y
6.1448     14.7188   
17.6743    16.9858   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame40

# x        y
5.7839     14.9179   
17.9358    17.1960   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame41

# x        y
5.4291     15.1138   
18.1930    17.4028   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame42

# x        y
5.0802     15.3063   
18.4459    17.6061   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame43

# x        y
4.7371     15.4957   
18.6945    17.8060   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame44

# x        y
4.3997     15.6819   
18.9390    18.0025   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame45

# x        y
4.0680     15.8650   
18.9084    18.1076   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame46

# x        y
3.7418     16.0451   
18.7902    18.1782   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame47

# x        y
3.4210     16.2221   
18.6739    18.2476   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame48

# x        y
3.1056     16.3962   
18.5596    18.3158   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame49

# x        y
2.7954     16.5674   
18.4472    18.3829   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame50

# x        y
2.4904     16.7358   
18.3367    18.4489   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame51

# x        y
2.1904     16.9013   
18.2280    18.5138   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame52

# x        y
1.8955     17.0641   
18.1211    18.5776   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame53

# x        y
1.6055     17.2242   
18.0160    18.6403   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
17.6969    22.0611   

# Frame54

# x        y
1.3203     17.3816   
17.9127    18.7020   
3.4877     3.2961    
1.4371     12.3698   
18.0370    5.2601    
