# x        y
17.2639    10.7101   
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame1

# x        y
18.8992    10.2172   
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame2

# x        y
17.9484    9.8835    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame3

# x        y
17.0134    9.5553    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame4

# x        y
16.0940    9.2327    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame5

# x        y
15.1900    8.9154    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame6

# x        y
14.3010    8.6034    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame7

# x        y
13.4268    8.2966    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame8

# x        y
12.5672    7.9949    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame9

# x        y
11.7219    7.6982    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame10

# x        y
10.8907    7.4065    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame11

# x        y
10.0733    7.1196    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame12

# x        y
9.2696     6.8376    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame13

# x        y
8.4792     6.5602    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame14

# x        y
7.7021     6.2874    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame15

# x        y
6.9379     6.0192    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame16

# x        y
6.1864     5.7555    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame17

# x        y
5.4475     5.4962    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame18

# x        y
4.7208     5.2411    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame19

# x        y
4.0063     4.9904    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame20

# x        y
3.3037     4.7438    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame21

# x        y
2.6128     4.5013    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame22

# x        y
1.9334     4.2629    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame23

# x        y
1.2654     4.0284    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame24

# x        y
1.1981     3.8739    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame25

# x        y
1.5211     3.7742    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame26

# x        y
1.8387     3.6762    
8.5776     35.9438   
2.4759     15.4173   
13.6273    17.8813   
4.7470     18.4621   
2.3185     8.5872    

# Frame27

# x        y
2.1510     3.5798    
8.5776     35.9438   
2.4759     15.4173   
