# x        y
6.6536     17.7663   
4.8758     18.6703   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame1

# x        y
5.6595     18.9810   
3.1204     19.6289   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame2

# x        y
4.6819     20.1755   
1.3944     20.5714   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame3

# x        y
3.7206     21.3500   
1.6538     21.3216   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame4

# x        y
4.0422     22.5984   
1.2215     21.9124   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame5

# x        y
4.4141     23.8304   
1.1320     22.4801   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame6

# x        y
4.7797     25.0418   
1.3684     23.0305   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame7

# x        y
5.1393     26.2331   
1.6008     23.5718   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame8

# x        y
5.4929     27.4045   
1.8294     24.1040   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame9

# x        y
5.8406     28.5563   
2.0541     24.6274   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame10

# x        y
6.1825     29.6890   
2.2751     25.1420   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame11

# x        y
6.5187     30.8028   
2.4924     25.6481   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame12

# x        y
6.8493     31.8980   
2.7061     26.1457   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame13

# x        y
7.1744     32.9750   
2.9163     26.6351   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame14

# x        y
7.4940     34.0340   
3.1229     27.1163   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame15

# x        y
7.8084     35.0754   
3.3261     27.5894   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame16

# x        y
8.1175     36.0994   
3.5259     28.0547   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame17

# x        y
8.4214     37.1063   
3.7224     28.5122   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame18

# x        y
8.7203     38.0965   
3.9156     28.9621   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame19

# x        y
9.0090     38.9626   
4.1056     29.4045   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame20

# x        y
9.2211     38.4838   
4.2924     29.8395   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame21

# x        y
9.4297     38.0131   
4.4761     30.2673   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
15.7558    34.2152   

# Frame22

# x        y
9.6348     37.5502   
4.6567     30.6880   
7.2868     9.2368    
7.9793     11.2992   
5.1962     7.1322    
